Date,AAPL,ABBV,ACN,ADBE,ADI,ADSK,AEP,AMD,AMGN,AMP,AMZN,AON,AOS,AVGO,AXP,BAC,BIIB,BKNG,BLK,BMY,BRK.B,C,CAT,CB,CDNS,CHD,CI,CL,COP,COST,CRM,CSCO,CVX,D,DE,DG,DHR,DLTR,DUK,ED,EIX,ELV,EMR,EOG,ETN,EXC,FANG,FAST,FTNT,GE,GILD,GOOGL,GS,HAL,HCA,HD,HON,IBM,ICE,IDXX,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMI,KO,KR,LIN,LLY,LMT,LOW,MA,MCD,MDT,META,MMC,MNST,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,OKE,ORCL,PANW,PCAR,PEG,PEP,PFE,PG,PH,PM,PSX,QCOM,REGN,ROK,ROP,ROST,RTX,SBUX,SCHW,SLB,SNPS,SO,SPGI,SYY,TFC,TGT,TMO,TSLA,TXN,UNH,UNP,V,VRTX,WEC,WMB,WMT,XEL,XOM,XYL,ZBH,ZM
2021-01-04,133.81,107.97,261.658,501.1,149.135,305.34,83.4,92.23,230.0,195.46,163.85,210.96,54.76,44.013,121.7,30.47,245.955,2237.0,732.25,62.32,232.63,61.65,182.41,153.46,137.01,88.0,209.28,84.62,40.4,377.4,223.85,44.56,85.45,74.99,272.5,210.15,224.6,108.69,92.1195,72.36,62.32,,80.434,50.42,122.0,42.34,49.1,24.5,29.811,54.228,58.69,88.05,267.05,19.17,163.36,266.29,213.91,120.3442,116.0,501.63,49.8,380.46,274.2633,206.48,157.79,127.88,34.79,13.77,54.83,31.76,266.49,168.45,355.53,161.25,358.35,215.15,117.8,274.2,116.73,46.4,41.7702,82.3,69.42,222.96,76.69,77.8,538.229,559.0,13.1375,38.86,64.86,59.8683,57.5733,58.48,147.7,36.92,139.3,273.51,83.15,70.95,153.3,483.45,251.244,430.33,122.81,71.62,107.72,53.26,22.22,260.17,61.59,331.19,74.76,48.29,177.0,470.26,239.8667,164.97,352.0001,208.225,219.88,236.84,91.78,20.43,48.1267,66.68,41.69,101.84,155.6,338.6
2021-01-05,128.39,105.6,256.7059,482.0738,145.61,296.85,81.1712,91.65,227.33,188.26,158.0,205.1,53.73,42.4,118.4,29.9598,243.74,2154.56,711.25,61.37,227.35,59.89,181.5,150.35,136.55,86.4157,206.2,84.58,39.8,379.0,219.25,43.61,84.8,73.89,266.82,209.45,219.52,106.53,89.21,70.7,60.57,,78.345,50.2,118.34,41.02,49.0,23.655,28.4,51.8352,59.7681,85.9,264.42,18.88,162.59,262.8081,206.42,118.3078,113.01,487.57,49.42,370.94,264.34,203.3201,156.2002,124.42,34.17,13.675,52.57,32.12,256.71,164.64,343.6,159.7508,349.5,210.03,115.92,267.5,113.94,44.965,40.75,80.75,68.15,216.26,76.23,74.22,519.26,524.5,13.009,37.72,63.6,58.61,56.5333,55.865,143.75,36.65,137.67,268.045,81.49,69.98,149.0,480.01,245.98,419.775,117.14,68.3,102.16,52.2,22.0,254.5,59.4,333.99,72.55,47.07,176.8001,472.0,240.8133,160.53,348.28,203.03,216.98,227.25,90.39,20.1595,48.6,65.88,41.5,99.5,152.8616,357.0
2021-01-06,128.16,104.3908,260.0,475.0,147.41,295.24,80.5,91.1,224.45,188.19,157.7,205.27,54.83,42.25,121.3,31.31,243.74,2185.32,717.4,60.81,228.6,62.95,189.0,151.8416,133.03,85.565,195.0,84.03,42.31,373.04,218.6,43.28,88.37,73.18,277.33,207.0,226.5703,106.62,90.04,70.01,61.17,,80.76,54.56,122.49,41.17,54.91,24.02,27.594,54.3768,59.3,85.45,274.8,20.81,168.25,265.28,211.0,121.2715,113.15,492.01,49.71,361.01,265.29,206.02,157.7,128.6,33.4,14.17,52.22,32.03,261.78,163.95,346.0,160.5,349.7,211.65,116.7,262.98,113.52,45.415,42.2101,80.21,70.97,213.4,76.34,76.54,512.55,522.0,13.1363,39.8,62.15,57.7667,56.6667,56.1,142.37,36.92,138.86,272.8,82.6,72.55,149.85,473.0,249.25,418.72,115.41,69.05,102.3361,53.69,23.64,253.45,60.0,327.38,72.99,49.1,179.51,471.99,253.7333,160.08,336.37,205.98,214.18,226.16,89.78,21.0,48.5833,64.3998,44.24,101.23,153.77,351.5
2021-01-07,128.34,106.59,261.0,470.9998,150.21,305.95,82.27,91.34,230.5738,200.21,158.15,206.88,56.6148,43.02,123.5,33.01,247.63,2270.6546,747.72,61.86,231.47,67.18,194.75,157.6291,132.0,85.29,213.0,81.8,43.94,372.25,218.86,44.03,90.27,74.7,293.02,216.0619,239.55,112.99,91.45,71.41,62.65,,82.74,55.6,129.0,42.37,57.02,24.435,27.902,57.6168,61.8,86.5995,289.5,20.95,172.0,268.0,212.89,124.4742,115.75,483.49,50.9421,363.38,266.93,209.66,159.5,135.1,34.0,14.48,50.67,31.95,269.06,164.32,348.05,163.6,350.2,213.42,118.925,265.85,113.5,45.425,43.19,82.62,75.11,214.0,78.25,79.64,507.04,515.0,12.8563,40.25,62.87,58.365,59.0467,56.84,143.05,37.05,140.3,284.32,82.99,71.98,152.54,472.5,261.69,424.575,122.65,70.2,104.2,57.81,24.72,251.67,61.2,329.88,75.835,50.0,189.89,489.1,258.0433,165.35,359.27,215.0,213.35,226.7,91.5356,21.67,49.2167,66.57,44.98,105.99,160.86,348.0
2021-01-08,132.07,107.0,265.2,479.5,156.74,318.83,79.8,95.81,234.07,201.36,159.0725,206.6,57.1,44.664,122.0,32.88,249.98,2256.34,757.06,62.5,233.45,66.16,195.02,156.98,136.65,84.72,220.57,82.42,45.1,368.9177,218.7,44.45,91.97,73.15,300.02,218.5,241.64,114.8,89.79,70.25,62.31,,82.435,59.18,129.0,41.96,57.88,24.825,29.0,56.3208,62.45,88.7,292.25,20.5,174.3728,267.0,212.99,123.7285,116.7,498.14,52.09,374.75,268.35,211.5,160.67,135.87,33.62,14.62,50.1802,31.87,270.8,165.8,343.0,164.6,350.5,212.69,118.6,268.56,111.84,46.5,44.54,84.02,75.1,218.0,82.21,79.87,511.77,514.5,13.3335,41.0,63.33,61.1,59.0867,55.89,141.73,37.16,139.3,281.46,82.98,72.34,156.47,486.04,261.29,430.975,122.36,70.1,103.41,59.2,25.22,260.11,61.15,330.43,75.75,51.52,192.36,508.49,284.6633,170.0,365.78,214.47,214.22,233.61,88.4,21.67,48.9733,64.99,45.31,105.01,160.84,345.3
2021-01-11,130.09,107.0,260.13,481.0,155.77,315.91,79.0,93.85,234.3185,199.22,157.7,203.72,55.4913,44.2835,119.9,32.12,256.5,2279.66,750.36,63.1,231.85,64.3699,192.0,154.59,133.52,85.27,219.74,82.6,44.02,367.7826,218.36,44.86,89.1437,72.7,290.4002,215.31,243.755,112.7,89.2276,69.84,62.23,,80.84,57.5,125.16,42.02,55.46,25.25,29.414,55.324,63.85,89.0,285.4,19.72,170.38,268.47,207.3,122.1224,117.59,514.9,51.32,376.05,271.5,207.54,160.25,134.5,33.42,14.31,50.69,31.462,263.8,188.67,333.99,163.5502,350.11,214.55,119.36,261.33,113.82,47.5525,42.22,82.86,74.0,217.6,76.38,80.94,506.84,525.2,13.4525,39.27,63.11,60.5,58.0733,57.04,144.03,37.06,138.5,276.74,82.5,68.93,155.09,500.0,258.84,426.77,121.04,69.0,104.78,58.45,24.25,257.33,61.03,324.5,76.8,50.0,192.7,503.0,287.3333,169.5,362.24,221.5,213.03,235.0,87.78,21.09,48.6333,65.61,44.8402,106.3,157.46,346.12
2021-01-12,128.9,109.2,260.35,474.19,158.63,319.0,77.8,97.7002,236.68,202.6591,155.8,201.58,57.045,44.8,120.91,33.48,267.0,2221.27,768.0,65.5,233.52,67.27,194.46,154.58,135.22,84.6,218.925,81.88,46.26,363.78,218.65,44.8001,92.37,73.14,295.79,214.105,244.88,112.51,89.96,68.93,62.88,,82.92,60.9,126.74,41.9,59.0,25.22,30.5,57.268,62.52,87.7,296.01,20.87,171.13,271.75,208.55,123.1358,120.66,508.68,51.64,371.69,270.45,210.09,159.37,139.4,32.9,14.78,50.21,31.85,264.1,185.33,339.21,166.9,348.3,214.1,118.65,256.7,112.44,46.445,44.02,85.3,76.58,216.33,79.1,79.85,499.61,520.98,13.7,41.52,63.09,60.955,58.8133,56.83,141.57,37.89,137.85,285.81,81.88,72.57,156.2,505.0,263.33,436.9,120.84,69.81,104.36,61.0,25.47,260.43,61.21,318.785,76.83,51.01,196.18,513.0,276.2333,172.64,359.0,218.0,212.27,234.7,87.0,21.8,49.6033,64.29,47.5,106.1,158.58,327.78
2021-01-13,129.08,109.69,256.5,470.42,159.09,320.79,78.0,95.42,236.19,203.84,156.645,202.0,58.575,44.6,121.5,33.5698,270.0,2177.375,780.0,65.8499,232.66,66.4,197.8,155.7,134.06,84.29,224.7,81.9,47.44,363.0322,216.1,45.28,93.4,71.9509,301.0,217.515,240.91,113.7,89.0,68.09,62.355,,84.15,62.7,127.56,42.19,62.87,25.705,30.758,58.6632,61.61,86.55,301.05,22.12,171.9664,278.75,207.57,123.4608,118.75,496.78,55.64,364.68,264.3,209.5,158.4,139.84,32.23,15.21,50.02,31.57,264.72,178.99,342.45,170.25,345.42,211.93,117.99,251.33,112.61,47.0475,45.37,83.1,75.7,214.25,78.99,80.2094,492.7,517.7815,13.4025,43.3,62.6,61.85,59.94,57.5,140.82,37.06,136.78,287.54,81.01,73.72,155.26,518.65,265.19,427.5,119.7,71.0,102.5,61.9115,26.38,259.47,59.25,313.06,77.7,52.22,199.69,503.87,282.3833,171.62,354.545,219.56,210.13,230.85,85.9,22.4,49.61,63.55,48.54,105.87,160.46,354.0
2021-01-14,131.02,111.25,256.268,472.6,158.82,313.955,78.2,91.65,238.0,203.68,158.7475,206.94,58.3,45.207,122.2004,33.7,270.0,2194.84,754.33,64.84,234.75,67.48,197.5,157.43,134.31,84.615,223.09,82.7,47.47,367.4644,219.05,45.21,93.8,72.5,301.7,220.0,239.79,112.55,91.57,69.79,63.24,,82.905,60.27,126.56,42.93,62.07,25.51,30.058,57.9664,61.58,87.3845,305.25,21.56,170.73,274.8,208.12,121.7973,117.84,495.985,58.2,366.06,271.6,208.47,160.8198,141.5,32.15,15.4202,50.34,31.99,266.62,186.4094,347.88,170.12,347.75,212.45,119.8405,252.8,113.865,45.99,44.58,82.55,76.29,216.15,80.0,82.51,508.8,528.25,13.5988,44.06,62.32,61.09,59.3267,58.39,141.34,36.85,137.8957,288.39,81.2,71.95,158.49,516.96,263.65,413.72,118.64,71.0,103.88,59.5,25.5,257.73,59.615,315.5,76.83,52.37,196.95,502.5,281.0,171.74,357.46,217.81,210.79,228.57,87.75,22.3,49.2,64.84,48.7,106.09,163.11,370.8544
2021-01-15,128.85,111.28,253.13,464.5,158.18,312.01,78.61,90.96,240.69,204.58,157.0,205.26,57.01,44.827,122.65,33.37,280.6452,2185.36,744.9,65.87,233.34,67.72,196.25,154.65,135.39,84.5,218.7477,82.0,47.03,361.06,216.2702,44.8,93.65,71.02,300.3,213.02,237.545,109.15,90.68,68.49,61.29,,83.9,61.19,123.79,42.61,61.19,25.095,29.67,57.716,62.11,86.5075,302.0,21.31,167.35,268.24,206.99,123.0402,115.17,493.59,58.54,365.85,269.45,203.81,161.0,138.23,32.1332,15.55,49.1,33.0,261.5,186.27,348.7,169.2,327.15,208.01,117.745,248.0,111.68,45.4,44.74,82.0,75.11,213.53,81.33,81.604,502.0,515.01,13.24,43.87,61.51,60.5267,59.2733,58.23,141.6,36.71,135.0,288.5,80.7,73.27,160.7,519.88,257.45,405.01,116.48,70.86,101.5,58.32,25.52,260.13,59.05,305.01,74.8,52.5,196.15,500.0,284.6667,171.0,349.01,214.36,201.75,226.0,86.5,22.47,48.9167,63.74,48.52,104.94,162.01,397.07
2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,127.95,111.14,253.96,461.9,159.88,311.0002,80.55,89.6,246.4998,209.565,155.8655,208.8,57.5,44.759,124.5,32.51,276.97,2141.8,738.3,66.88,234.64,64.9,195.0,155.6,135.3,85.8,222.03,82.41,45.4,364.0,214.95,45.56,92.9,72.24,299.45,212.2,239.14,109.0,92.51,69.9801,59.8,,84.67,60.0,125.17,43.56,60.24,25.565,29.986,57.3168,64.3,87.06,307.45,21.15,171.225,276.9398,207.61,123.327,115.13,488.09,57.73,375.7,261.9567,207.425,161.8,138.4,32.12,15.6002,49.03,33.71,262.3,193.9,350.49,171.55,326.2,210.81,117.0,256.5,111.975,46.13,44.53,83.75,76.6,213.7,81.3,82.85,502.5,519.21,12.9708,44.7,62.1,61.2717,59.5033,59.37,142.04,36.67,135.45,288.79,81.38,72.77,158.6,522.7,260.97,413.885,117.53,69.9,103.11,60.33,25.36,264.01,60.3,309.615,75.89,52.78,195.69,510.5,279.9933,172.037,354.7,219.1,203.05,227.5,89.5722,22.68,48.3267,65.1,48.35,104.93,161.245,385.98
2021-01-20,128.68,111.85,257.315,461.0,161.6388,312.1,80.91,90.24,248.41,213.92,158.1995,209.0027,57.35,46.252,127.18,32.79,274.32,2165.385,738.85,66.64,235.2,63.98,192.55,155.01,138.18,84.96,220.16,80.94,46.5,355.02,219.7398,45.26,94.85,71.08,295.78,207.8889,235.3,108.22,91.1,69.15,60.7,,84.7779,61.53,125.86,42.82,60.65,24.995,30.17,57.368,67.23,90.9105,296.0,20.88,166.25,273.06,207.37,123.9006,115.25,485.84,58.14,390.84,261.3333,204.65,163.48,138.33,32.39,15.74,48.83,33.05,256.99,199.89,342.75,171.46,329.0,209.9,118.16,267.08,111.6494,45.125,46.49,83.4,76.45,217.93,85.97,83.3,574.5,526.0,13.1425,44.15,61.41,61.3783,61.4,57.98,141.68,36.82,133.78,290.55,82.4,74.9501,165.8,537.9999,261.27,417.88,114.33,69.6,102.63,59.7994,25.44,270.62,61.07,317.4,74.46,51.98,189.0,511.16,285.71,175.3,352.99,216.75,203.01,233.34,87.49,22.65,47.93,64.59,49.07,105.01,159.82,397.0
2021-01-21,133.68,112.9,260.7,471.672,160.2,308.89,81.14,88.96,253.0,214.4,164.302,211.8712,57.36,46.101,126.01,32.31,271.0,2150.0346,745.0,66.3,235.71,63.1998,192.38,156.21,140.5,84.8,228.13,80.48,45.47,360.85,224.65,45.03,94.2,71.75,302.0,205.0,237.56,107.52,90.8,69.8,59.855,,84.5377,60.22,126.0,43.06,60.62,24.4,30.2,56.8688,67.02,94.1515,290.86,20.1,167.62,275.0,207.99,124.6176,114.56,495.53,58.72,387.0,266.19,205.07,162.7,136.22,32.77,16.0,48.8,32.95,256.68,204.25,342.5,172.91,335.5,213.17,118.74,269.0,112.8,44.825,46.3,82.3559,74.25,224.41,84.1,84.56,580.9999,543.0,13.3673,44.19,61.69,62.1833,62.3,59.02,140.84,36.5,130.99,287.28,81.75,75.5,165.2,543.0,264.98,421.7519,114.89,68.9,105.52,58.84,25.3,275.695,60.38,322.16,77.0,51.95,188.55,517.5,284.5667,173.1,350.21,217.88,207.35,237.0,87.78,22.55,48.5433,65.18,48.93,103.995,164.5011,383.0
2021-01-22,135.97,110.5,255.27,472.7,157.72,302.0,80.8799,93.7302,252.38,210.87,164.4995,209.17,57.845,46.485,126.07,31.26,269.5,2101.5,738.0,64.0,233.0,61.08,190.25,155.54,139.6,85.85,225.54,78.72,41.98,361.4,224.56,44.8,90.01,71.5,301.64,207.2,233.43,107.43,89.7602,68.4,59.07,,83.395,52.9,123.84,42.78,59.0,24.075,30.3,54.3784,66.25,93.8045,286.62,18.96,166.545,277.7,202.85,115.87,112.75,488.88,59.35,381.75,260.0033,202.99,162.73,133.11,32.63,15.07,48.88,33.085,250.97,201.0,338.95,171.5,331.0,213.32,117.67,271.5,111.6182,44.57,44.24,80.95,73.01,225.79,83.9,83.36,576.5,549.5,13.7598,41.9,60.4802,60.2217,65.1867,58.06,139.3,36.31,130.95,274.49,81.25,71.53,163.26,534.88,264.46,420.685,114.96,67.75,104.0,57.7805,23.9,273.9,59.79,318.48,75.8385,50.29,190.27,512.79,278.3,174.48,352.2984,208.3,204.47,236.99,87.86,21.36,48.4333,65.15,46.79,102.34,161.95,379.0
2021-01-25,142.58,110.2531,254.37,475.1,157.0,301.7,81.62,94.25,251.22,210.645,166.525,206.61,57.06,47.0,124.79,31.34,271.75,2045.56,732.51,64.57,231.5,60.77,190.8,151.99,139.05,85.22,221.71,78.25,42.21,361.5,228.5,45.01,90.86,72.29,305.8,207.14,238.86,107.66,90.0,68.84,59.01,,83.07,54.05,124.23,42.55,62.9726,23.84,30.476,55.524,66.85,95.75,285.92,19.01,166.09,282.5,201.75,113.0975,111.9,495.97,56.24,375.82,248.11,203.015,165.08,132.63,32.88,15.25,48.45,33.5,249.86,208.97,340.5,171.99,328.99,212.4,117.19,278.0,110.93,44.07,44.96,80.0,73.38,228.75,82.69,84.4002,569.75,542.0,13.7628,42.85,60.33,61.05,68.4533,58.15,138.2,36.7,130.0,274.97,80.65,71.49,163.9798,555.0,266.25,419.17,112.91,66.97,103.7,57.93,24.1,274.09,60.11,315.5,74.03,50.32,191.9,517.69,285.4967,174.7,346.0,206.8,202.0,239.5,87.17,21.6,48.6267,64.4,47.0,103.28,,386.63
2021-01-26,143.35,111.25,252.04,473.44,153.0104,293.64,82.59,94.98,256.2,212.88,164.8415,209.58,57.32,46.4,118.7,31.39,275.0,2032.3,732.0,64.65,232.01,60.87,187.34,152.99,135.46,86.63,220.89,79.05,42.76,361.38,226.27,44.78,91.38,73.99,301.51,208.75,237.19,106.42,92.5,70.65,59.59,,82.84,55.2048,122.355,43.15,62.5,24.065,30.414,60.0088,67.55,94.5,283.5001,18.7,169.0,285.21,202.75,113.5468,112.85,485.935,55.22,371.27,252.0,203.76,169.25,132.94,33.81,15.35,48.92,34.75,255.5,213.9646,342.074,174.49,330.7,213.31,117.52,278.4,112.26,44.23,46.21,81.0,72.82,232.04,81.57,87.3,554.44,541.0,13.605,42.36,60.84,61.5433,64.3333,58.45,141.5,37.29,132.77,270.5,81.28,72.15,166.0,558.0,255.49,422.06,113.54,68.22,103.81,57.561,23.93,269.63,60.93,314.895,73.8,51.42,190.25,520.99,297.5,172.6,347.81,207.96,201.34,241.31,88.99,21.78,48.66,66.3,47.1,101.84,160.023,389.85
2021-01-27,143.4,106.5,249.35,469.0,152.76,286.67,81.3,92.1,256.99,205.42,166.7625,207.74,53.63,45.55,114.75,30.41,269.7,1949.0,711.5,63.88,229.22,59.78,184.3,148.02,131.75,88.16,212.4,78.65,41.07,361.1389,222.8,44.86,88.34,73.11,293.19,206.42,232.66,104.27,92.23,70.04,58.58,,80.24,52.4,119.0,42.46,58.26,23.5,29.64,55.5232,65.75,94.548,276.75,17.77,162.0,279.02,198.85,115.3537,111.35,469.58,54.71,370.23,253.5433,196.72,170.18,129.29,33.9,15.12,48.93,36.4,250.25,210.6379,329.2,171.4,323.06,213.1,114.99,281.5,110.36,44.005,44.16,79.85,69.88,237.78,78.12,84.7,553.79,526.03,13.225,41.5,61.3,58.4167,64.6133,57.81,140.52,36.88,132.13,257.05,81.5799,70.126,159.6,544.0,244.45,413.78,109.59,66.5,101.6,55.5,22.45,262.6,59.07,323.57,72.83,49.27,185.86,500.18,291.3333,167.502,338.9,197.92,198.88,235.0,88.99,21.42,48.7833,65.45,45.14,99.0,153.03,369.0
2021-01-28,140.2,102.95,249.1,459.81,150.41,276.3,80.96,89.9,253.56,203.91,161.5,207.0,56.67,45.02,115.34,30.07,263.1104,1980.0,705.0,62.23,228.3,59.93,181.9,146.345,128.16,87.51,214.235,78.2,41.15,357.9296,224.45,45.76,89.248,73.5,285.0,199.4999,223.0,101.44,91.9,71.56,57.38,,80.42,55.48,114.5772,41.02,57.5,24.05,29.297,57.0184,65.09,91.3,275.0,17.51,159.04,275.95,200.75,117.5908,110.06,465.31,54.2,366.445,256.0733,196.975,169.2,128.93,34.65,14.93,48.6,38.07,247.23,207.81,332.95,,327.0001,208.0,111.5,275.64,107.6,43.395,44.18,77.1,68.73,234.05,76.3,80.7,529.0,538.71,12.9688,41.0,62.2839,56.0,64.6667,56.36,138.06,36.02,128.0,257.25,79.6,72.25,156.8,516.98,241.9,423.015,108.9,66.2,98.16,53.61,22.25,254.49,58.8791,307.88,71.01,48.95,179.2,492.1,274.9333,165.0,335.6,194.0,198.0,226.99,90.53,21.49,48.1433,64.09,45.77,99.45,154.65,369.01
2021-01-29,136.0,104.21,248.455,464.0,148.19,284.22,80.35,87.63,245.0,205.2,161.5,205.14,56.33,45.083,118.77,30.35,299.0,2019.0,713.71,62.48,230.4,60.06,187.0,145.17,132.95,87.5,218.65,78.8,40.76,356.0,225.1,45.0,87.21,72.65,292.96,198.02,227.43,102.45,92.2,70.06,58.0,,80.17,53.02,117.855,41.65,59.0339,23.085,29.486,54.9256,64.1,92.29,274.01,18.11,162.015,277.01,198.0,114.8088,112.99,480.93,55.88,369.95,251.83,195.53,163.0,130.52,33.68,14.47,49.06,35.58,247.32,217.5,327.76,171.75,324.9,206.01,114.05,265.51,107.55,43.935,44.45,77.95,69.4002,236.8,78.59,82.1,538.3,553.0,13.022,40.65,61.15,57.835,62.4667,57.1,137.77,37.2002,130.36,262.5,81.9407,69.1,159.5,504.0,250.43,,112.66,67.24,97.4802,53.79,22.58,255.56,58.88,313.23,74.0,48.8,183.0,488.0,277.6333,167.11,336.5,201.99,198.91,233.0,89.01,21.27,47.8469,63.44,45.72,98.76,155.87,378.71
2021-02-01,134.0,103.68,245.04,462.8,147.33,279.4,81.38,86.97,243.07,199.82,162.25,203.1,55.27,45.45,117.34,29.89,284.0,1999.0,709.5317,61.86,229.68,58.5,185.5,146.23,131.32,85.65,217.05,78.8,40.63,352.49,227.35,44.71,86.35,73.03,295.3,196.4979,241.44,102.01,94.0,70.79,58.01,,80.25,51.63,119.9,41.77,57.86,22.85,29.296,53.8784,65.87,92.395,273.0,18.02,164.21,272.21,195.54,114.6272,111.65,482.99,55.64,364.44,252.2567,196.31,165.35,129.74,33.61,14.27,48.39,34.84,247.7,210.0,324.25,167.75,320.21,208.55,113.0,260.94,110.02,43.45,43.78,77.81,67.6,235.0,79.7,81.74,537.69,548.0,13.125,40.6,60.93,58.4583,62.1199,56.44,136.92,36.01,128.71,267.495,80.24,67.94,157.6998,510.0,251.87,401.34,112.29,67.3,97.44,52.25,22.55,257.75,59.2,320.85,71.96,48.15,182.2,515.0,272.51,166.85,334.7,200.5,196.0,233.0,88.6,21.57,47.0666,63.92,45.54,97.56,155.31,372.12
2021-02-02,136.02,103.4,248.85,473.0,153.02,290.5,81.4,88.68,241.1,203.72,169.15,207.05,57.26,47.1,118.22,30.46,280.47,2026.61,720.99,63.01,230.95,59.45,186.0,148.04,134.4,83.805,220.09,78.52,41.75,352.0,230.48,45.49,88.2,72.8,296.245,193.895,243.0,102.61,93.25,70.85,58.08,,83.17,52.97,123.75,42.24,59.9998,23.225,30.0,54.0776,65.07,95.75,278.95,18.34,172.5,271.75,197.4998,115.9654,114.05,500.0,57.15,375.8,252.2567,199.71,163.8,131.57,33.34,14.25,48.71,33.91,251.22,204.71,327.0,164.55,323.85,209.0,113.04,264.06,110.935,44.35,44.5001,78.2,69.09,241.32,81.2,82.5,541.61,563.1,13.3725,40.99,61.76,62.135,61.9867,57.46,137.32,36.1,129.98,271.35,79.22,68.65,163.5,515.19,250.995,391.36,113.08,67.45,99.26,53.94,22.62,263.57,59.49,324.0,70.07,49.175,185.0,518.0,282.2967,173.98,336.2,200.0,200.68,227.9001,88.545,21.29,46.6667,63.86,45.94,98.47,,384.6
2021-02-03,135.3499,106.97,248.0,487.99,152.0,293.83,82.1,89.01,235.0,204.35,171.833,209.545,57.4124,47.794,121.75,31.19,272.0,2065.53,730.6,63.11,232.5,60.0,192.5,150.6987,135.7729,82.94,217.7251,78.8808,41.73,355.0,235.67,45.58,87.67,72.83,304.5,195.4262,244.03,103.9794,93.3,70.47,60.0,,83.7473,51.5,120.393,42.84,58.4378,23.14,31.0,56.2208,65.27,102.4915,288.04,18.3301,165.7853,272.34,200.33,114.3403,116.8255,506.8476,58.13,381.03,251.8033,197.56,161.7,134.33,33.26,13.9,49.1,33.1129,252.45,197.483,334.89,167.4,333.2,210.1499,113.9056,267.24,112.944,45.2377,45.49,78.2,71.25,239.64,81.68,83.39,550.85,585.02,13.6628,41.2261,62.62,65.0017,62.5267,58.02,138.11,35.16,128.75,268.4847,79.38,68.6332,166.83,506.1,251.69,396.095,116.53,70.22,101.59,54.5187,22.68,269.51,59.6633,327.32,73.0015,50.1904,187.0,517.21,292.4,175.0,339.0,205.8497,203.98,220.41,87.67,21.49,47.1667,64.225,46.17,96.87,158.4382,394.8
2021-02-04,136.2,107.7,249.27,483.33,148.5,293.92,81.33,87.89,236.0,202.265,166.6745,205.45,57.38,46.19,120.39,31.72,264.0,2044.59,728.1399,62.23,232.7,61.52,192.0,156.56,135.08,82.68,210.0,78.83,43.53,357.7,235.52,45.7,89.5,72.6,304.28,197.0,239.37,105.03,93.5,70.6,58.91,,83.99,56.68,119.71,42.49,64.24,23.31,30.326,56.1712,64.92,102.95,290.0,18.92,174.39,275.5,199.14,114.3403,117.53,488.59,57.56,380.56,249.9333,197.87,161.35,135.75,32.95,14.3,48.91,33.99,250.09,197.54,333.5,170.02,334.0,210.1,113.22,268.26,111.76,45.1,47.57,76.88,70.89,243.87,79.37,83.6,541.14,579.555,13.4855,42.82,62.33,62.9617,64.6667,58.23,137.96,34.96,129.2,286.5,80.5,71.74,151.21,495.01,245.76,402.44,117.695,70.4,101.18,53.82,24.23,265.61,59.59,325.0,76.6571,51.63,185.38,502.52,286.2667,168.14,336.32,204.74,202.4,213.0,87.2353,22.05,47.2767,62.77,47.82,97.17,157.26,382.6
2021-02-05,137.76,108.52,254.57,490.99,151.6,302.76,82.49,88.13,238.39,211.17,166.7995,209.57,58.86,47.488,125.63,32.69,269.0001,2099.0,734.5,61.78,236.9349,62.8,192.85,161.51,137.64,82.46,207.91,79.35,44.47,356.3,238.45,47.46,89.43,72.66,312.0,196.62,235.83,106.8,94.27,71.06,59.36,,85.14,57.93,122.03,43.88,66.59,23.6944,31.308,57.368,67.5788,102.897,294.95,19.3,179.32,279.98,202.99,116.0134,115.4,495.39,58.86,393.635,254.8667,197.85,165.31,139.01,33.11,14.18,49.19,33.55,255.63,202.59,339.19,173.99,341.94,211.75,117.97,266.38,112.18,45.895,47.85,76.5,72.67,242.15,81.5,83.4,550.12,587.495,13.6955,42.87,63.38,64.2883,65.3333,58.99,139.81,34.98,129.4961,276.67,83.75,72.06,148.82,511.51,244.165,408.7,120.21,72.94,104.9,55.52,25.05,272.22,60.6,331.2,77.23,53.51,189.0,491.64,282.37,172.58,331.7499,206.22,209.77,215.0,86.75,22.2,47.8266,63.75,49.05,97.735,165.0,389.57
