Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,JPM,UNH,V
2020-01-17,77.06491088867188,159.21658325195312,73.53498840332031,93.23600006103516,6.204980850219727,220.92796325683597,34.03333282470703,118.44910430908205,274.1955261230469,196.93702697753903
2020-01-21,76.54261016845703,158.6448974609375,73.6706771850586,94.5999984741211,6.171626091003418,220.23178100585935,36.47999954223633,117.2834930419922,276.0880126953125,199.42881774902344
2020-01-22,76.81585693359375,157.88262939453125,73.75118255615234,94.3730010986328,6.225641250610352,220.1124420166016,37.97066879272461,117.14631652832033,276.1430358886719,200.01568603515625
2020-01-23,77.18578338623047,158.8545379638672,73.79193878173828,94.22899627685548,6.294093132019043,218.5609436035156,38.14666748046875,117.02635955810548,275.10498046875,198.68804931640625
2020-01-24,76.96334075927734,157.25381469726562,72.8714599609375,93.08200073242188,6.234850883483887,216.7508850097656,37.654666900634766,114.120849609375,268.995849609375,197.2256774902344
2020-01-27,74.70020294189453,154.6240234375,71.15973663330078,91.41699981689452,5.978964805603027,213.6976318359375,37.20133209228516,113.160888671875,260.9849853515625,194.0411529541016
2020-01-28,76.81342315673828,157.65396118164062,72.09263610839844,92.6624984741211,6.172373294830322,216.6016845703125,37.79333114624024,115.21788024902344,262.6203308105469,195.15719604492188
2020-01-29,78.42131042480469,160.11219787597656,72.40078735351562,92.9000015258789,6.111886978149414,222.01202392578125,38.732666015625,115.0464859008789,259.89178466796875,197.09097290039065
2020-01-30,78.30767822265625,164.62863159179688,72.27900695800781,93.53399658203124,6.1186065673828125,208.38677978515625,42.72066879272461,116.46923065185548,258.12799072265625,200.31396484375
2020-01-31,74.83560180664062,162.1989288330078,71.21192169189453,100.43599700927734,5.885124683380127,200.8083648681641,43.37133407592773,113.44371795654295,250.2916717529297,191.4243621826172
2020-02-03,74.63008880615234,166.1531524658203,73.68806457519531,100.20999908447266,5.982200622558594,203.0759429931641,52.0,114.30939483642578,251.7339324951172,193.194580078125
2020-02-04,77.09390258789062,171.6223907470703,71.83965301513672,102.4834976196289,6.151463508605957,208.6851348876953,59.137332916259766,115.95499420166016,257.99932861328125,195.8402862548828
2020-02-05,77.72254943847656,171.4127197265625,71.8714599609375,101.99349975585938,6.2418212890625,208.96360778808597,48.97999954223633,117.92626953125,271.6783447265625,195.1187286376953
2020-02-06,78.63167572021484,174.96673583984375,73.35853576660156,102.5114974975586,6.32869291305542,209.6995849609375,49.93066787719727,117.94341278076172,268.6742248535156,195.3399810791016
2020-02-07,77.5628662109375,175.2144775390625,73.51461029052734,103.96399688720705,6.26248025894165,211.1715087890625,49.87133407592773,117.5662841796875,265.69781494140625,195.0514068603516
2020-02-10,77.93124389648438,179.79757690429688,74.98330688476562,106.69550323486328,6.545748233795166,211.8975067138672,51.41866683959961,118.05484008789062,263.6858825683594,198.17811584472656
2020-02-11,77.46104431152344,175.738525390625,75.0528793334961,107.54000091552734,6.668214797973633,206.05953979492188,51.62533187866211,118.2777099609375,267.1401062011719,196.2058868408203
2020-02-12,79.30059814453125,175.9957733154297,75.47883605957031,108.0,6.783959865570068,209.61007690429688,51.15266799926758,118.2777099609375,278.79803466796875,199.5731506347656
2020-02-13,78.73588562011719,175.0429229736328,75.21839141845703,107.49349975585938,6.7401509284973145,211.97708129882807,53.59999847412109,118.17483520507812,277.62213134765625,199.82362365722656
2020-02-14,78.75528717041016,176.6055908203125,75.48379516601562,106.74349975585938,7.213340759277344,213.0113983154297,53.33533477783203,117.8148422241211,274.4802551269531,202.6080474853516
2020-02-18,77.31324768066406,178.39691162109375,75.51908874511719,107.78350067138672,7.382106304168701,216.61166381835935,57.22666549682617,116.2549819946289,277.56695556640625,203.48483276367188
2020-02-19,78.43292236328125,178.93194580078125,75.7889633178711,108.51100158691406,7.833390712738037,216.3033599853516,61.16133117675781,117.840576171875,280.4791259765625,205.51773071289065
2020-02-20,77.62828063964844,176.19944763183594,75.3973159790039,107.65499877929688,7.684041500091553,213.40924072265625,59.96066665649414,117.840576171875,277.5578308105469,203.7256774902344
2020-02-21,75.87116241455078,170.62928771972656,73.73080444335938,104.79850006103516,7.319875240325928,209.03321838378903,60.06666564941406,116.40065002441406,276.9147644042969,201.1821136474609
2020-02-24,72.26725006103516,163.27252197265625,70.56977081298828,100.4645004272461,6.802379608154297,199.62484741210935,55.58599853515625,113.27230834960938,255.19741821289065,191.5281524658203
2020-02-25,69.81941223144531,160.57826232910156,68.90277099609375,98.63700103759766,6.522848129272461,195.69639587402344,53.32733154296875,108.21550750732422,241.96856689453125,181.5177001953125
2020-02-26,70.92699432373047,162.58460998535156,69.1090316772461,98.97949981689452,6.6622395515441895,196.1240692138672,51.91999816894531,108.5412139892578,241.61029052734372,180.37120056152344
2020-02-27,66.29063415527344,151.12905883789062,65.35553741455078,94.21499633789062,6.291382312774658,188.7146759033203,45.26666641235352,104.02438354492188,233.26870727539065,173.43421936035156
2020-02-28,66.2518539428711,154.78836059570312,66.56330108642578,94.1875,6.726498603820801,191.41986083984372,44.53266525268555,99.51610565185548,234.22415161132807,175.1202392578125
2020-03-02,72.41995239257812,165.08786010742188,68.90277099609375,97.69750213623048,6.884903907775879,195.36819458007807,49.574668884277344,104.1529312133789,250.8980255126953,185.3041229248047
2020-03-03,70.11994171142578,157.1768798828125,66.48725891113281,95.44950103759766,6.6223907470703125,184.875732421875,49.70066833496094,100.24461364746094,240.14036560058597,178.9452362060547
2020-03-04,73.37242889404297,162.94766235351562,68.66817474365234,98.79149627685548,7.086147785186768,190.71371459960935,49.96666717529297,102.72159576416016,265.8815612792969,187.1925048828125
2020-03-05,70.99242401123047,158.8584442138672,65.3460922241211,96.20149993896484,6.806698799133301,184.15968322753903,48.30266571044922,97.68193817138672,259.9468994140625,180.13031005859375
2020-03-06,70.04966735839844,154.3679962158203,64.40076446533203,95.05449676513672,6.626125812530518,180.10195922851562,46.89866638183594,92.63371276855467,260.7829284667969,177.62530517578125
2020-03-09,64.50928497314453,143.90606689453125,60.42709732055664,90.03050231933594,6.113050937652588,168.5751953125,40.53333282470703,80.08599090576172,251.20118713378903,164.87857055664062
2020-03-10,69.15534210205078,153.7469482421875,63.37839889526367,94.59100341796876,6.502588272094727,177.21775817871094,43.02199935913086,86.30842590332031,257.2275695800781,175.92959594726562
2020-03-11,66.75355529785156,146.7819061279297,60.18405151367188,91.04299926757812,6.138705253601074,169.31117248535156,42.28200149536133,82.24584197998047,255.1881561279297,166.632080078125
2020-03-12,60.161319732666016,132.86135864257812,55.24617004394531,83.83049774169922,5.387526988983154,153.627197265625,37.369998931884766,75.46631622314453,230.0442047119141,154.2322540283203
2020-03-13,67.36914825439453,151.75010681152344,60.35155487060547,89.25,5.998481273651123,169.35093688964844,36.44133377075195,89.05967712402344,250.99758911132807,169.4068603515625
2020-03-16,58.70230484008789,129.3836212158203,53.33016204833984,84.4574966430664,4.891636371612549,145.2133331298828,29.67133331298828,75.73200225830078,207.63302612304688,146.45704650878906
2020-03-17,61.28346252441406,140.03660583496094,55.56972885131836,90.39199829101562,5.411434650421143,148.60475158691406,28.68000030517578,80.36027526855469,225.3294677734375,152.12225341796875
2020-03-18,59.783241271972656,134.1416015625,54.2342414855957,91.5,5.05153751373291,146.15817260742188,24.08133316040039,71.90084075927734,200.27032470703125,143.0559844970703
2020-03-19,59.325172424316406,136.34864807128906,55.25213241577149,94.04650115966795,5.304337501525879,152.29449462890625,28.50933265686035,73.10933685302734,202.79837036132807,146.6883087158203
2020-03-20,55.55888748168945,131.2275848388672,53.09208679199219,92.30449676513672,5.124514102935791,148.91305541992188,28.50200080871582,71.56656646728516,190.6101531982422,141.46629333496094
2020-03-23,54.37858200073242,129.9186553955078,52.39228439331055,95.1415023803711,5.29736328125,147.2919464111328,28.952667236328125,67.73539733886719,179.7874755859375,130.7814178466797
2020-03-24,59.83413314819336,141.72767639160156,56.16366958618164,97.00499725341795,6.206202030181885,160.10165405273438,33.66666793823242,75.7919921875,202.79837036132807,148.88497924804688
2020-03-25,59.504512786865234,140.37100219726562,54.752628326416016,94.29199981689452,6.11753511428833,155.35769653320312,35.95000076293945,78.62039184570312,216.35206604003903,155.87013244628906
2020-03-26,62.63582992553711,149.1513214111328,57.79935836791992,97.77449798583984,6.406948566436768,162.44879150390625,35.21066665649414,84.0971450805664,235.635498046875,162.71078491210938
2020-03-27,60.04256057739258,143.02706909179688,55.18205261230469,95.00499725341795,6.294620037078857,155.9345245361328,34.29066848754883,78.10612487792969,223.6963806152344,155.65818786621094
2020-03-30,61.75605773925781,153.087646484375,56.97380828857422,98.19750213623048,6.614918231964111,165.04454040527344,33.47533416748047,80.1374282836914,231.8433990478516,159.52169799804688
2020-03-31,61.63003158569336,150.6800537109375,57.75114440917969,97.48600006103516,6.565354824066162,165.88992309570312,34.93333435058594,77.16333770751953,230.09034729003903,155.23426818847656
2020-04-01,58.38723373413086,145.32968139648438,54.776485443115234,95.38500213623048,6.054023265838623,158.72921752929688,32.104000091552734,72.30364227294922,218.9632110595703,147.51686096191406
2020-04-02,59.36153411865234,148.33926391601562,55.51853942871094,95.94149780273438,6.362863063812256,157.32688903808594,30.29800033569336,75.00347900390625,221.8418731689453,151.64051818847656
2020-04-03,58.50841522216797,146.9729766845703,54.30928421020508,95.32949829101562,6.074944496154785,153.3387451171875,32.000667572021484,72.78652954101562,211.7388153076172,146.30287170410156
2020-04-06,63.61254501342773,157.903076171875,58.80681991577149,99.87950134277344,6.684905529022217,164.646728515625,34.41600036621094,77.47154998779297,229.1307830810547,163.25035095214844
2020-04-07,62.87576675415039,156.20236206054688,58.7755012512207,100.58000183105467,6.451531410217285,167.9088134765625,36.36333465576172,78.4934310913086,228.8539581298828,162.4313507080078
2020-04-08,64.48506927490234,157.76930236816406,59.99021911621094,102.1500015258789,6.648789882659912,173.32908630371094,36.589332580566406,81.6629638671875,247.1132354736328,168.54942321777344
2020-04-09,64.95037841796875,157.77880859375,59.96884536743164,102.13800048828124,6.549163818359375,174.23414611816406,38.20000076293945,88.9892349243164,243.699462890625,167.34503173828125
2020-04-13,66.2251968383789,158.13233947753906,60.15970230102539,108.44349670410156,6.721019268035889,173.83633422851562,43.39666748046875,85.03166198730469,243.12738037109372,162.81675720214844
2020-04-14,69.56977081298828,165.95726013183594,62.88436508178711,114.16600036621094,7.072200775146484,177.19789123535156,47.32600021362305,82.70213317871094,249.57669067382807,168.2410888671875
2020-04-15,68.9347915649414,164.2184600830078,62.490230560302734,115.38400268554688,6.994741439819336,176.00442504882812,48.65533447265625,78.62332153320312,259.8919372558594,159.89747619628906
2020-04-16,69.4825439453125,169.14837646484375,62.49668884277344,120.40950012207033,7.339946269989014,175.28834533691406,49.68066787719727,75.62699127197266,275.3462829589844,156.4867706298828
2020-04-17,68.53974914550781,170.6388702392578,63.568756103515625,118.75,7.280668258666992,178.2620391845703,50.25933456420898,82.42501831054688,268.08502197265625,163.3466796875
2020-04-20,67.1170883178711,167.25665283203125,62.68157577514648,119.68049621582033,7.149411201477051,177.26748657226562,49.75733184814453,79.42003631591797,260.3163757324219,158.2210235595703
2020-04-21,65.04246520996094,160.33941650390625,60.246681213378906,116.40599822998048,6.712551593780518,169.8680877685547,45.78133392333984,77.11650848388672,252.98129272460935,154.6658477783203
2020-04-22,66.91593933105469,165.78530883789062,62.54539489746094,118.17449951171876,7.1269941329956055,181.28546142578125,48.80733489990234,77.36763763427734,255.5923614501953,160.50439453125
2020-04-23,66.65660095214844,163.7788848876953,63.17958831787109,119.97250366210938,7.073695659637451,184.1199188232422,47.04199981689453,77.41094207763672,263.2595520019531,160.3021240234375
2020-04-24,68.58096313476562,166.7693634033203,63.4494743347168,120.51100158691406,7.212673187255859,189.032958984375,48.34333419799805,78.55403900146484,268.758544921875,161.20777893066406
2020-04-27,68.6294174194336,166.29168701171875,63.164180755615234,118.8000030517578,7.399222373962402,186.4769592285156,53.25,81.94007873535156,271.2405700683594,165.48556518554688
2020-04-28,67.5169906616211,162.24063110351562,61.26209259033203,115.7040023803711,7.256757736206055,181.9120330810547,51.27466583251953,82.52027893066406,266.05523681640625,164.99420166015625
2020-04-29,69.73458099365234,169.52096557617188,66.70891571044922,118.635498046875,7.43359375,193.13047790527344,53.367332458496094,84.74586486816406,265.40008544921875,175.14918518066406
2020-04-30,71.20571899414062,171.22171020507812,66.9335708618164,123.6999969482422,7.279672622680664,203.59307861328125,52.12533187866211,82.92729949951172,269.8473205566406,172.19131469726562
2020-05-01,70.0593490600586,166.7884979248047,65.47332763671875,114.302001953125,7.043060302734375,201.16639709472656,46.75466537475586,80.753662109375,262.5030517578125,169.1564178466797
2020-05-04,71.05061340332031,170.86813354492188,65.75066375732422,115.79949951171876,7.255014896392822,204.1400604248047,50.74599838256836,79.79241943359375,265.2986145019531,169.71522521972656
2020-05-05,72.11701202392578,172.70254516601562,67.04888153076172,115.88999938964844,7.316035747528076,205.940185546875,51.2140007019043,79.67115020751953,270.3732604980469,171.92153930664062
2020-05-06,72.86103820800781,174.40322875976562,66.8704605102539,117.56300354003906,7.416906833648682,207.3325653076172,52.172000885009766,78.17300415039062,266.4334716796875,172.24913024902344
2020-05-07,73.61478424072266,175.4159698486328,68.05584716796875,118.38050079345705,7.593245029449463,210.10731506347656,52.00266647338867,78.98703002929688,262.95513916015625,176.04522705078125
2020-05-08,75.36692810058594,176.4478302001953,68.80435943603516,118.98049926757812,7.783282279968262,211.19142150878903,54.62799835205078,80.27735900878906,264.8004150390625,178.32858276367188
2020-05-11,76.55286407470703,178.41600036621094,69.76111602783203,120.4499969482422,8.035334587097168,212.0168609619141,54.08599853515625,77.91319274902344,266.3597106933594,176.85452270507812
2020-05-12,75.67802429199219,174.3745574951172,68.34909057617188,117.84750366210938,7.773317813873291,208.95367431640625,53.96066665649414,75.36719512939453,265.4462890625,172.9139404296875
2020-05-13,74.76424407958984,171.73757934570312,67.01458740234375,118.39600372314452,7.7509026527404785,203.98095703125,52.73066711425781,72.76921081542969,256.4965515136719,170.9065399169922
2020-05-14,75.22357177734375,172.4828338623047,67.43854522705078,119.44249725341795,8.000468254089355,205.6815948486328,53.55533218383789,75.79154205322266,268.13116455078125,174.58348083496094
2020-05-15,74.77883911132812,174.99560546875,68.24372100830078,120.48899841308594,8.45899486541748,209.72943115234372,53.27799987792969,74.38862609863281,268.4541015625,177.0831298828125
2020-05-18,76.54071807861328,176.66758728027344,68.84610748291016,121.31300354003906,8.717524528503418,212.0268096923828,54.242000579833984,78.3288803100586,270.6684875488281,184.69761657714844
2020-05-19,76.09843444824219,175.44464111328125,68.31031799316406,122.46649932861328,8.772568702697754,215.69667053222656,53.867332458496094,76.78742218017578,266.6918334960937,182.7481231689453
2020-05-20,77.57840728759766,177.87815856933594,70.03795623779297,124.89700317382812,8.936453819274902,228.7152557373047,54.37066650390625,79.0909652709961,265.7137756347656,187.09100341796875
2020-05-21,77.00003051757812,175.7416229248047,69.91816711425781,122.33699798583984,8.742432594299316,230.12750244140625,55.17333221435547,78.0864028930664,264.71734619140625,183.96414184570312
2020-05-22,77.49578857421875,175.81829833984375,70.2407455444336,121.84400177001952,8.992491722106934,233.6282958984375,54.45866775512695,77.48021697998047,267.51300048828125,184.19577026367188
2020-05-26,76.97085571289062,173.95960998535156,70.64481353759766,121.09300231933594,8.68514633178711,230.93307495117188,54.5913314819336,82.9792709350586,272.08013916015625,186.47335815429688
2020-05-27,77.30622100830078,174.18954467773438,70.59064483642578,120.51950073242188,8.493367195129395,227.8897857666016,54.68199920654297,87.78549194335938,280.27325439453125,186.0872802734375
2020-05-28,77.3402328491211,173.79672241210938,70.48925018310547,120.05500030517578,8.45526123046875,224.2298583984375,53.72066879272461,86.47784423828125,280.4577941894531,187.47705078125
2020-05-29,77.26492309570312,175.56918334960938,71.24869537353516,122.11849975585938,8.842308044433594,223.86187744140625,55.66666793823242,84.26959228515625,281.2696838378906,188.4228363037109
2020-06-01,78.21510314941406,175.1668243408203,71.3157958984375,123.552001953125,8.7733154296875,230.6446685791016,59.87333297729492,85.38672637939453,282.26617431640625,187.5638732910156
2020-06-02,78.57720184326172,177.1596221923828,71.68557739257812,123.62049865722656,8.792242050170898,231.45025634765625,58.77066802978516,85.67247009277344,282.61688232421875,189.5037078857422
2020-06-03,79.009765625,177.59080505371094,71.53348541259766,123.91999816894533,8.736702919006348,228.90423583984372,58.86399841308594,90.29689025878906,281.7310791015625,189.99588012695312
2020-06-04,78.32933044433594,175.25302124023438,70.2934341430664,123.02999877929688,8.737701416015625,225.0553131103516,57.62533187866211,92.17607879638672,275.0232849121094,186.87864685058597
2020-06-05,80.56022644042969,179.3536376953125,71.57176208496094,124.1500015258789,8.890695571899414,229.51089477539065,59.04399871826172,96.32418823242188,287.728271484375,192.6402130126953
2020-06-08,81.03653717041016,180.46499633789065,71.97037506103516,126.2030029296875,8.77607536315918,230.13743591308597,63.32799911499024,98.2466812133789,285.54156494140625,192.63059997558597
2020-06-09,83.59550476074219,181.8446502685547,72.1711654663086,130.04299926757812,9.016280174255373,237.36778259277344,62.711334228515625,95.72663879394533,285.2924499511719,192.1287078857422
2020-06-10,85.74620819091797,188.58953857421875,72.79840850830078,132.37249755859375,9.335977554321287,235.4383544921875,68.336669921875,91.84700775146484,282.1000366210937,193.47982788085935
2020-06-11,81.6294937133789,178.462646484375,69.6771240234375,127.89800262451172,8.767350196838379,223.2054901123047,64.85600280761719,84.18297576904297,261.78338623046875,182.28488159179688
2020-06-12,82.3342514038086,179.87098693847656,70.22484588623047,127.2509994506836,8.903155326843262,227.3328094482422,62.35200119018555,86.48651885986328,263.09356689453125,185.5468292236328
2020-06-15,83.35249328613281,181.02069091796875,70.61351013183594,128.63400268554688,9.143613815307615,231.2314453125,66.05999755859375,87.68158721923828,264.1361389160156,185.0643310546875
2020-06-16,85.5615234375,185.4566345214844,71.89234161376953,130.7635040283203,9.038707733154297,234.3642578125,65.47533416748047,88.38304138183594,270.3363952636719,186.1452178955078
2020-06-17,85.44242095947266,186.0985412597656,72.19402313232422,132.0489959716797,9.205657958984377,234.2449188232422,66.11933135986328,86.1488037109375,269.96728515625,186.80148315429688
2020-06-18,85.47648620605469,188.09136962890625,71.27853393554688,132.69900512695312,9.187716484069824,234.65267944335935,66.9306640625,85.68114471435547,268.93389892578125,187.1392517089844
2020-06-19,84.98799133300781,186.9704132080078,70.8073501586914,133.75050354003906,9.230820655822754,237.48712158203125,66.72666931152344,84.70259094238281,269.86981201171875,185.4889678955078
2020-06-22,87.21158599853516,192.16326904296875,72.10057830810547,135.6909942626953,9.495450019836426,237.91476440429688,66.28800201416016,83.7846450805664,271.1948547363281,188.1526336669922
2020-06-23,89.07313537597656,193.44705200195312,72.76261138916016,138.2205047607422,9.418953895568848,240.91831970214844,66.78533172607422,84.8065185546875,275.7630615234375,191.05747985839844
2020-06-24,87.50080108642578,189.5476837158203,71.20793914794922,136.72000122070312,9.205160140991213,232.7431640625,64.0566635131836,81.97472381591797,267.9609680175781,184.72653198242188
2020-06-25,88.66240692138672,191.94290161132807,71.62543487548828,137.72900390625,9.458822250366213,234.3940887451172,65.73200225830078,84.83248138427734,274.48443603515625,187.2068023681641
2020-06-26,85.93820190429688,188.1009979248047,67.7208480834961,134.64349365234375,9.124921798706056,214.9010467529297,63.982666015625,80.18209838867188,265.8297119140625,182.6612701416016
2020-06-29,87.9188003540039,190.1225128173828,69.44202423095703,134.0189971923828,9.169775009155272,219.4361724853516,67.29000091552734,80.53715515136719,268.4984130859375,184.69761657714844
2020-06-30,88.6526870727539,194.98001098632807,70.47980499267578,137.9409942626953,9.466546058654783,225.83106994628903,71.98733520507812,81.45511627197266,273.3074951171875,186.42510986328125
2020-07-01,88.48503112792969,196.1201171875,71.67015838623047,143.93499755859375,9.498690605163574,236.2538909912109,74.64199829101562,80.7623291015625,275.88360595703125,187.01377868652344
2020-07-02,88.48503112792969,197.6147308349609,73.05834197998047,144.51499938964844,9.580671310424805,232.14642333984372,80.57733154296875,81.024658203125,276.3747253417969,188.8378143310547
2020-07-06,90.85199737548828,201.86862182617188,74.53547668457031,152.8520050048828,9.806924819946287,238.9690093994141,91.43866729736328,83.07079315185547,280.5907897949219,190.85479736328125
2020-07-07,90.57010650634766,199.52134704589844,74.05188751220703,150.00599670410156,9.83931827545166,239.54583740234372,92.65733337402344,80.72735595703125,274.8828430175781,187.41915893554688
2020-07-08,92.67948150634766,203.9093475341797,74.7318115234375,154.0554962158203,10.182435989379885,242.25099182128903,91.05867004394533,81.58428192138672,276.46728515625,188.2587890625
2020-07-09,93.07803344726562,205.3368988037109,75.48031616210938,159.13150024414062,10.474475860595703,243.16595458984372,92.9520034790039,79.81793212890625,269.795654296875,185.4986114501953
2020-07-10,93.24085235595705,204.7141571044922,76.49176025390625,160.0,10.44482135772705,243.7328643798828,102.97666931152344,84.18133544921875,269.86053466796875,185.8267364501953
2020-07-13,92.81072998046876,198.3908233642578,75.16073608398438,155.1999969482422,10.019224166870115,237.69598388671875,99.8040008544922,85.38805389404297,277.7182922363281,182.4199981689453
2020-07-14,94.34660339355467,199.61712646484372,75.58966064453125,154.1999969482422,10.342907905578612,238.4219970703125,101.12000274658205,85.87773132324219,285.8818664550781,186.57952880859372
2020-07-15,94.99544525146484,199.3201446533203,75.39185333251953,150.44349670410156,10.193649291992188,238.9690093994141,103.06732940673828,87.20687103271484,281.7583312988281,189.6871032714844
2020-07-16,93.8265380859375,195.372802734375,75.29443359375,149.9949951171875,10.101454734802246,239.61544799804688,100.04266357421876,87.45171356201172,284.6123352050781,186.7435760498047
2020-07-17,93.63700103759766,194.3763885498047,75.3903579711914,148.09849548339844,10.16798496246338,240.7094573974609,100.05599975585938,85.83402252197266,284.037841796875,188.2780303955078
2020-07-20,95.61027526855467,202.73095703125,77.7258529663086,159.8419952392578,10.476219177246094,244.0809631347656,109.53333282470705,85.08200073242188,281.193115234375,191.5400238037109
2020-07-21,94.29071807861328,200.0003967285156,77.33221435546875,156.9145050048828,10.294567108154297,240.4309844970703,104.55733489990234,86.92704772949219,282.7220764160156,189.61949157714844
2020-07-22,94.55560302734376,202.8746490478516,77.77604675292969,154.99549865722656,10.40445613861084,238.56121826171875,106.15533447265624,86.29747009277344,284.20458984375,191.9164123535156
2020-07-23,90.2517547607422,194.05064392089844,75.3853988647461,149.32749938964844,10.09646987915039,231.33090209960935,100.87133026123048,86.55106353759766,280.7391052246094,190.5363311767578
2020-07-24,90.02816772460938,192.86260986328125,74.96092224121094,150.44549560546875,10.16100788116455,229.45123291015625,94.46666717529295,85.9389419555664,278.71905517578125,188.33595275878903
2020-07-27,92.16185760498048,195.30577087402344,76.01560974121094,152.760498046875,10.387261390686035,232.2259979248047,102.63999938964844,84.73224639892578,276.6898193359375,190.03453063964844
2020-07-28,90.64787292480467,193.55247497558597,74.73429870605469,150.01649475097656,10.181939125061035,228.8644256591797,98.43267059326172,85.09947967529297,277.92218017578125,189.8704376220703
2020-07-29,92.38543701171876,195.5069580078125,75.72136688232422,151.67649841308594,10.43111801147461,232.01712036132807,99.94066619873048,87.16316223144531,284.1767883300781,191.6461944580078
2020-07-30,93.50334167480467,195.35362243652344,76.4599380493164,152.593994140625,10.579129219055176,233.22055053710935,99.16600036621094,84.837158203125,282.833251953125,187.2839813232422
2020-07-31,103.29205322265624,196.4171295166016,73.9539794921875,158.23399353027344,10.579874992370604,252.28594970703125,95.38400268554688,84.50486755371094,280.5630798339844,183.75180053710935
2020-08-03,105.89476776123048,207.46388244628903,73.6960220336914,155.59449768066406,10.974079132080078,250.58526611328125,99.0,84.03271484375,281.33203125,184.03167724609372
2020-08-04,106.60194396972656,204.35009765625,73.22584533691406,156.94149780273438,11.190861701965332,248.46690368652344,99.13333129882812,83.55174255371094,282.1568298339844,185.5758056640625
2020-08-05,106.98835754394533,204.01475524902344,73.51361083984375,160.25149536132812,11.249671936035156,247.76075744628903,99.00133514404295,85.0033187866211,289.5420227050781,189.2528076171875
2020-08-06,110.72109985351562,207.28179931640625,74.79890441894531,161.25,11.298258781433104,263.8326110839844,99.30533599853516,85.02952575683594,291.0152893066406,191.8295745849609
2020-08-07,108.20377349853516,203.5740509033203,74.47187042236328,158.3730010986328,11.16270637512207,266.9753112792969,96.84733581542967,86.90081024169922,293.7673034667969,189.5037078857422
2020-08-10,109.77648162841795,199.52134704589844,74.39482879638672,157.4080047607422,11.128318786621094,261.56500244140625,94.5713348388672,88.00259399414062,295.6855163574219,189.9187164306641
2020-08-11,106.51174926757812,194.85546875,73.58567810058594,154.0334930419922,10.814355850219728,254.73252868652344,91.6259994506836,90.78327178955078,292.3959655761719,190.8645172119141
2020-08-12,110.05160522460938,200.4219512939453,74.91272735595703,158.11199951171875,11.402665138244627,258.4720153808594,103.65066528320312,90.0137939453125,298.62286376953125,191.80064392089844
2020-08-13,111.99922943115234,199.95248413085935,75.38041687011719,158.05099487304688,11.405407905578612,259.8742980957031,108.06666564941406,89.51536560058594,297.9278869628906,190.9693756103516
2020-08-14,111.8994140625,200.14407348632807,74.78299713134766,157.4010009765625,11.526007652282717,259.8146057128906,110.04733276367188,89.55035400390625,299.9479675292969,190.0608367919922
2020-08-17,111.6072769165039,201.46620178222656,75.36004638671875,159.12049865722656,12.296469688415527,259.735107421875,122.3759994506836,87.18937683105469,296.9920959472656,192.7574615478516
2020-08-18,112.53728485107422,202.62554931640625,77.32525634765625,165.62449645996094,12.22046947479248,260.9086303710937,125.80599975585938,85.97390747070312,293.5635986328125,192.35153198242188
2020-08-19,112.67847442626952,201.39620971679688,76.77008819580078,163.0240020751953,12.098621368408203,261.1572570800781,125.23533630371094,86.17503356933594,292.2569885253906,194.26528930664065
2020-08-20,115.17877960205078,206.08297729492188,78.34265899658203,164.86849975585938,12.101113319396973,267.5422668457031,133.45533752441406,85.14321899414062,290.3388671875,197.31954956054688
