Date,AAPL,ABBV,ACN,ADBE,ADI,ADSK,AEP,AMD,AMGN,AMP,AMZN,AON,AOS,AVGO,AXP,BAC,BIIB,BKNG,BLK,BMY,BRK.B,C,CAT,CB,CDNS,CHD,CI,CL,COP,COST,CRM,CSCO,CVX,D,DE,DG,DHR,DLTR,DUK,ED,EIX,ELV,EMR,EOG,ETN,EXC,FANG,FAST,FTNT,GE,GILD,GOOGL,GS,HAL,HCA,HD,HON,IBM,ICE,IDXX,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMI,KO,KR,LIN,LLY,LMT,LOW,MA,MCD,MDT,META,MMC,MNST,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NOW,NVDA,OKE,ORCL,PANW,PCAR,PEG,PEP,PFE,PG,PH,PM,PSX,QCOM,REGN,ROK,ROP,ROST,RTX,SBUX,SCHW,SLB,SNPS,SO,SPGI,SYY,TFC,TGT,TMO,TSLA,TXN,UNH,UNP,V,VRTX,WEC,WMB,WMT,XEL,XOM,XYL,ZBH,ZM
2021-01-04,130.24901359048766,88.83201428273857,244.1511955296733,500.2999877929688,137.05588985766215,304.1099853515625,70.51240958521582,92.11000061035156,200.58706129972356,182.09905745922543,163.5,204.5388906782576,50.4971055598229,39.665913147951535,114.32228141903916,27.28594577957603,245.7400054931641,2221.8308075566174,654.2618661807126,51.92977403455747,,52.16621843344471,167.49228490803094,142.52574483781163,136.88999938964844,82.55941909552752,193.3776654491517,76.32393693875262,34.42269526053987,358.1156320295979,220.70604839982863,38.77652759791946,70.39236196417811,61.62908164310251,256.4146602646572,196.47138675182657,195.7440705736212,107.62999725341795,76.75992451019007,61.41384542626049,51.10875876827093,303.2412326313591,73.23139206910564,40.59694217773293,111.1798008068798,25.79590906477607,40.23024715170172,20.799302979303,29.91399955749512,53.183598028373495,49.08020620962893,87.47538543218987,239.5469685680461,17.80940706564886,156.9652665964369,238.37487055360745,194.36134153668348,99.02468251964696,109.33132763149372,503.0,45.101817866172624,368.68528831258106,275.2799987792969,188.8514862200385,138.2935548504597,112.5243365375739,28.262160246342823,10.502781690663369,47.37962940586242,28.85652317865085,250.62658852222137,160.98475786901622,314.03613042898826,148.14068921514107,348.46479169662075,193.5878533561008,103.28124911535288,273.28078936075286,109.09508972045217,46.255001068115234,37.000526830212976,67.99507827086099,59.83463054970446,214.27771303640043,74.6982009118716,68.9319457256783,539.0,556.9400024414062,13.068966021637818,29.97211532592773,60.44402426099953,59.22999954223633,48.86927395958173,49.95704465195944,128.47831958926804,29.90595351520135,124.94759262139196,257.01376864138706,66.23289282609525,59.15183362735726,138.87496310646995,485.50792173149057,232.93126161980476,418.4842615423538,116.46426976761384,64.1765341812898,97.52941651938428,50.14088544696554,20.1507103521076,260.0,51.6265055997967,319.38813848782047,65.62309744140786,39.082516619159485,157.25458204587275,463.6949850760396,239.82000732421875,145.1155611811325,328.1802756155339,188.26934474577143,213.20162663838764,237.91000366210935,79.18796304345659,16.135397515591,45.13679288070707,57.66336747559915,34.49181847691225,96.80145803909488,145.8211971065448,340.3999938964844
2021-01-05,125.73245470296251,87.36503858817741,239.84810950002728,485.8800048828125,134.58159192829092,297.8399963378906,69.21773770621961,92.0999984741211,196.8485656764447,175.39505325112543,158.30050659179688,198.9272783339763,49.518544976206655,38.37662005603613,111.4571404689525,27.026163050842023,243.8800048828125,2136.9073077495987,634.74864336504,51.39986625957507,,51.11594351751848,165.85399259830308,140.23509651145636,136.74000549316406,82.06607293939449,190.03975676486945,75.91885259494434,34.20170749706632,359.47248075852355,217.58342926361027,38.22520069870361,70.67344657563935,60.84087178086158,252.49027026338044,195.7051375761916,193.77782152017423,106.30999755859376,75.09560369613416,60.07968589436185,49.406762885990496,299.9454333151699,71.05026168216477,40.58095864326637,109.34992421804289,25.06009810994047,40.87064557725257,20.18842615086017,28.312000274658203,50.93708741742021,50.38521927686452,85.74028389100147,236.74771094972607,17.763080976106743,156.71549316624646,235.3728985918537,189.01004023301488,98.36372320753034,106.59567589251787,488.9100036621094,44.70405069443499,359.65601625352787,264.6300048828125,182.70888584227689,137.42282188345925,111.1035543570664,28.01458519165292,10.449314209181992,45.68593785599328,29.07452064425955,242.02836893758695,157.3368777260319,304.8887009112762,146.9151657368519,339.509845298965,189.69785290491248,102.22376130791116,266.8261461973675,106.75256040939576,44.94499969482422,36.36213649051261,66.89223953998297,58.86733841582882,209.2031313014296,74.65913393114461,66.52142081342096,521.5499877929688,526.0399780273438,13.064476166991753,29.088312212459726,59.50031912258847,58.45833206176758,47.79718982264214,47.86905275507435,125.90892835324144,29.784278873249864,123.45350925169274,249.31765758531583,65.72108212350719,58.64083639005335,134.9177528717294,479.0657473550049,227.6787577596176,408.8087063970422,111.23697525159442,61.82093463888204,93.23544709478467,48.95378508022817,20.27847463401656,254.75999450683597,50.07049279812154,319.45555704496843,63.7466562732068,38.29681647756431,157.51298371290713,466.611354120745,241.22000122070312,142.55883603359229,325.6029429963518,183.61785892471264,209.3877401112357,228.83999633789065,77.69189043995748,16.111554830953164,45.856232762562,56.8487543365078,34.81634841462124,94.6288158998124,143.3575716044727,360.3900146484375
2021-01-06,124.59108453530528,86.8180204807111,242.4674091779788,474.1000061035156,136.3911794506743,294.1499938964844,68.64233919421795,91.62000274658205,195.16584880865656,178.33210903523533,157.32400512695312,198.94666186461544,50.63557111939951,38.218615047650985,114.0395135811409,28.575894017868624,244.6999969482422,2148.6485962971856,643.65893811044,50.92885475436935,,54.62249314470682,171.2906311127693,141.7591048766634,132.33999633789062,81.14581154772726,179.6838823180697,75.76577736362022,36.1480743253219,354.69033597463937,216.1063358673113,38.61900310962082,73.57509847271082,60.37285641686045,259.4239186733198,193.0325485782338,194.7783159863521,106.9000015258789,75.22941173326105,59.48483144661915,50.35141488400112,291.8050806858647,72.94057691112138,43.55613579984925,113.03741122682868,25.17563554771248,45.04966670726714,20.379325180728728,27.464000701904297,52.89057073870253,49.94185456014675,84.50617809304698,247.8817122946335,19.39390820199472,161.5386550525489,236.62747859460296,191.2656002527609,99.85087943866507,107.3503595401455,489.0499877929688,45.59902984627836,348.71413132060223,265.09332275390625,185.82980639827332,138.29352439508483,115.45031520552834,27.526800378346987,10.770125791869429,45.37166094604361,29.10176943233403,245.63678604316544,155.23190198658628,303.4378340805842,145.92919315348558,341.0867356620929,190.7087406673771,102.726086145674,260.5704716032722,105.83430913245482,45.52999877929688,38.2329992088136,66.81758859614916,61.67421791299312,204.30187121240772,74.58098798680366,68.43199945430143,511.9700012207031,519.77001953125,13.186896670082936,30.74062588232229,58.40549705087536,57.60833358764648,48.36708869670769,48.32446293949346,123.81145000891276,29.87350623919315,124.151349728429,257.8217710837503,66.1449227935571,61.162379800679965,137.53171688191355,475.8346641194241,231.62737526944343,407.3972102741524,110.15349619514966,61.58715698662793,93.2988388186236,51.22435631951862,21.866435923085948,253.2899932861328,50.51626137314317,314.91088777040704,64.82650234870457,39.85201938629179,160.6579176427045,465.9192745376252,252.8300018310547,143.0878135829895,314.7895933610073,186.01602592644429,206.95804158462616,225.1000061035156,77.37378698249674,16.628204878303055,45.38390912348368,55.964832407887656,36.95491876987912,96.06142677402175,145.8024645326422,351.0
2021-01-07,125.21543250643197,87.94519631662742,243.55249330684055,471.0,140.1764518005693,305.45001220703125,69.7677417717226,91.33000183105467,201.1161969388916,186.4813673972912,157.85000610351562,201.2339757480853,52.36189128350099,39.00953882668296,117.37131249833986,29.838970532324414,247.4499969482422,2249.6281642063336,670.148297398308,51.59332166767906,,56.80772834804008,180.16861631684517,147.67742772759942,132.13999938964844,80.80424488167463,196.9467553378773,73.74021861551407,37.43999025600963,352.0241250155231,215.14478770543084,38.68025190485148,74.72420678849565,61.24319814692971,277.1213758721289,200.9100957928438,207.45443004021396,112.98999786376952,76.23304419343991,60.589565694567,51.14947674961994,310.7016045846982,75.14897866208528,44.53987363031151,118.10198844913604,25.81414747914496,47.17611930428574,20.89686732706617,27.826000213623047,56.4556944178445,51.78225655818063,85.82328752401315,258.1812932360586,19.430977778279736,164.334569475439,239.2172578398946,194.40698029806552,102.32155665694918,108.8124781547207,483.489990234375,46.548264903993015,352.665637827756,266.2900085449219,189.11308135601723,139.84143741850625,120.6147924805698,27.796431294772034,11.02219449851789,43.73033970236151,28.83836284149153,252.83485974938876,156.37485884223634,304.6409634825095,150.61014680351207,340.0863770522819,192.4416151243407,104.76174990566896,264.4492111857884,106.30281591376388,45.28499984741211,38.33053363534708,68.45113079364053,64.6020490318574,206.1024930700917,76.24138909705258,71.33354764318582,508.2799987792969,510.0,12.932583806792923,31.11719975943774,58.94950160273295,58.30500030517578,49.53506849541914,48.80564123425162,124.80774214567074,30.043841568239426,125.02812313660908,267.425457413699,66.12894286969082,59.89741559305536,138.25780646504006,469.94093911695614,241.69771339570727,412.7449199647656,115.3807998355579,63.25046436504177,94.65768948673926,54.5407066469527,22.39576077177894,252.67999267578125,51.62651289116255,317.18322654011314,67.61667485935327,40.50002611537663,168.5691705328372,484.3168081285306,259.2099914550781,145.75915271629188,334.80077098131324,190.59515718089037,205.4092497056472,227.8999938964844,78.48292787025608,17.232287952194934,46.17529412161568,57.88867519563878,37.44588364799778,100.2075117991904,150.1863925933759,346.0
2021-01-08,129.18566766286617,88.55019658012496,246.7797814828249,480.0,144.04488680359094,316.4100036621094,67.4153600504577,95.9800033569336,204.29954524667744,187.180646495691,159.0,199.6541642545209,52.712698401925095,40.3584260176608,115.45137823421776,29.48960343244,249.8800048828125,2228.0918577573266,678.0378198588182,52.30826266996113,,56.079321202848384,177.4228808179241,146.2375805196101,136.9499969482422,80.31091294231112,203.4192112436265,73.90224516960826,38.2474367923022,349.2820397890493,218.0889788644049,38.925298262844464,76.12130329545843,60.17579723030327,280.6966621763911,204.3115775735123,209.70776818603844,114.72000122070312,75.2294247542432,59.82474940281905,50.64457067882239,319.37075662518384,75.03990955369233,47.5870585599132,119.47900036158136,25.546586710089525,46.97086435462111,21.032618077011925,28.902000427246094,55.13708225577003,52.3762007236153,88.32826671520765,261.9764728061834,19.162258340780934,167.17854111875232,239.57564567626895,194.32481728459524,101.16490238663997,109.88787505176812,499.7900085449219,47.41612493451358,359.6004826595345,268.0733337402344,189.4738646104494,141.16947231873087,120.86368676514364,27.375649875340507,11.152047374065946,43.677960425258966,28.94735859831165,255.62576582659105,158.31790112568154,302.4470344653766,150.87742758643188,342.43516620426186,192.1527856120407,104.78816144443358,266.84602956262063,104.78487120485347,46.88999938964844,39.67826549303327,69.96028239500954,64.3170355202822,210.5704578311948,80.6170054885872,71.27104679693775,511.30999755859375,521.6400146484375,13.32651890049771,31.547580964405828,59.25903228003812,61.16666793823242,50.03160514777193,48.28150625439307,124.51060858795375,30.141171026273376,123.88296778168376,264.4278113205044,66.60876225155184,60.74353612525105,142.7051398849784,486.58491763930175,241.10586833445947,420.6789375152999,115.9130360962477,62.89983580778737,94.08698878962969,55.43575026310649,22.81556944722365,259.989990234375,51.365771413766,318.8970978921417,67.25163513432571,41.66641771622576,170.6806274512883,504.0588477491628,285.3333435058594,150.86376003729913,342.7006468325511,197.28286831753343,207.3161849700517,233.8600006103516,76.07546790811078,17.184591010648113,45.94382951263284,56.38078595453916,37.61230648263019,100.44468179006908,150.14893856417987,345.20001220703125
2021-01-11,126.02509052127692,88.74085277596521,245.86305297399056,481.989990234375,144.14644437332538,317.42999267578125,66.94151142230022,94.02999877929688,208.17686090166168,185.754124009518,157.40049743652344,198.33608626178048,51.32794798581805,39.781488540053935,113.89084841319963,28.74609416465038,255.8600006103516,2224.230497039015,674.1601023676023,53.32599707381031,,54.69871183187544,175.32692464805072,144.53594051028608,133.88999938964844,81.25014148472012,202.7349995351805,74.13631917011682,37.48249085756274,349.7184699755333,217.7222045809884,39.51162224356661,73.67430075397014,59.92947307657414,273.08384833530744,201.255867966531,211.4216645465808,112.5,74.97014173258313,59.22989735537145,50.63643660981771,316.7832269583254,73.4222602962651,45.93150018865518,115.70834220250656,25.69253127110403,44.901881279704526,21.342297542700837,29.38400077819824,54.25801389476513,53.32987265953121,88.32130495153285,257.31105467486776,17.957665239581818,163.89263447877383,239.68317528587124,190.04195333742877,100.67705374144626,110.53879107587731,515.5700073242188,46.3674575770316,365.7657753851504,272.8099975585937,186.8039541193198,141.21348442825072,119.62812524205026,27.41241304079649,10.854151095292991,44.193043445876505,28.69303434109096,248.30552930344737,176.205088166815,296.3605369785247,151.95548947583376,343.16621820254545,194.12940371027472,104.4797521009098,259.0587986713033,106.6494858551008,47.43000030517578,37.603476759533294,69.23887713668377,64.11840154717672,210.3682905451827,74.80561589378975,72.29775089249888,507.8399963378906,525.0,13.382620254524944,30.0335982781619,59.04330241148832,60.0,49.38272219789217,49.01186069261547,125.87394804405496,30.1898467519381,124.13345447291154,260.4529701970096,66.45681543213955,57.80308898120923,141.6794969003406,499.6189097812136,239.60782779998837,416.01987799538455,115.3047529192149,61.84791342634768,95.21027510594428,55.44516866497697,22.08547119507238,258.1600036621094,51.46669819131449,312.69632837885285,68.07970401039243,40.59720983170514,171.98136054906934,503.1789579492583,283.1333312988281,150.08796327729922,338.6105914193871,199.25568632862888,207.1129443337641,235.5800018310547,75.5166019368149,16.612305003803396,45.66856091209596,56.91808467992188,37.479166600589245,101.0898365289403,146.86099446341547,344.9800109863281
2021-01-12,125.35196931372296,90.52278322219166,243.3279914821181,474.4100036621094,144.95887300124423,320.0,65.87532307082635,97.86000061035156,205.6787628229816,188.4300889042671,156.0,195.41879261043172,52.50960400831446,40.42794301571957,115.38517356872168,29.93749998462149,268.7799987792969,2209.3492384504207,683.7332449277756,54.97455879731392,,57.16346215498643,178.18248572865508,144.28350148761638,135.0500030517578,80.48167490329648,203.0308604413284,73.71321026754423,39.11437635863524,345.37284518840374,216.10635684453172,39.64289503156802,76.6007773022807,59.85557294014264,279.34772408440614,200.71389117068276,212.77890280646568,112.37999725341795,74.5519825341422,58.15068033529028,50.14781800192231,318.53027200460184,75.08534209455917,48.54678834359973,117.36263052537367,25.400643124669774,48.703226944551865,21.380477599753405,30.131999969482425,56.21149446074799,52.41804173324687,86.74774304931569,266.5879776416747,19.356848055683415,164.3345664649394,242.9450036672448,189.8136693230121,101.57406554942725,111.74622246309508,507.0899963378906,46.918915979154725,361.5843226222568,270.4466552734375,189.25741701626416,139.97336508342673,123.94816936783884,26.840469030868256,11.174959373170644,43.68669052516853,29.083597202047155,249.02909388744612,174.10012535402902,297.7052870128499,153.22700850320894,338.2638088527332,192.86583287002105,104.09201083361064,255.22979801325235,105.38454732918429,46.630001068115234,38.74726837246508,70.58221463261246,66.12210089873551,208.47131889954403,77.34505830349616,71.1103459459191,500.0,520.0,13.715468418380237,32.062477058132515,59.09019889228326,61.00333404541016,49.90746946794359,48.934529034579306,123.77649902344434,30.579180385056613,123.32827601573592,267.6885276939718,65.57711471486891,60.91944037901423,142.1696054274386,503.0195020588848,242.7611138903236,426.3223949824965,114.10722868052396,62.65708237482492,94.22286965485532,57.28234360960984,23.27188091577253,261.4800109863281,51.34894593567026,307.87246809209574,68.7742202779015,41.65831361438814,174.76993487036796,506.42158836471424,277.0,151.01360250812837,334.24048808627083,196.4322104790328,205.5447622616036,234.8000030517578,73.73680711645645,17.27202891220572,46.60695065144887,55.80017457409512,39.49292212718123,100.7957317064389,148.34101967466992,333.20001220703125
2021-01-13,125.60558736242255,91.00351399133594,240.71472520080647,472.0,147.7193780753109,320.75,66.05302110629852,93.01000213623048,204.69859631582207,190.73316458760155,156.4219970703125,196.09722993551583,54.28207732193915,40.65636812448545,115.00686178306692,29.94646057224869,269.6099853515625,2141.2521865915096,697.3361502800443,55.09231510918237,,56.7484344108284,181.94420647343875,145.54571918134636,134.05999755859375,79.84604611356767,208.78210210281097,74.04629178490194,40.24479795575644,345.7239168636576,215.1150472730141,39.63413836341544,77.04717176214194,58.91135144156379,284.5456249721176,202.97529271495287,208.7768450399404,113.79000091552734,74.41816478171161,57.88724785188128,50.87259843349121,315.85773552986706,76.50308152430401,49.69046945956034,118.21289003556215,25.5465864530156,51.47830275388301,21.859838270947726,30.729999542236328,57.53009244347962,51.71533029125666,85.85112501139443,269.2256475160015,20.35758140096325,165.31460408102467,249.39703738095943,190.19723327219864,101.62128097262502,111.00099824785958,496.1799926757813,53.7895013236229,354.9132984009079,262.4566650390625,188.8695397021323,139.16420209770433,123.19260036970113,26.325725777395057,11.633264403842464,43.63430388011036,28.68394997522033,250.5702398009221,171.2809184114411,302.03117025688044,156.7654194259014,340.7296434655503,190.35673577388712,103.72188240731172,250.17750824552505,105.50635915755667,47.0,40.21912958863409,69.13109412804782,65.4743464172643,206.08330308204643,77.11065318543031,71.95849228716013,495.5,518.2100219726562,13.453677058361022,33.353577990333164,58.45240462954728,61.96666717529297,50.63534943081656,49.47585747555826,123.33078176100564,30.011387067783215,122.65729576807844,269.896778858904,64.6894249370228,61.572872892920486,140.85361953179472,515.5748082188686,246.1734535626561,418.2713961429384,113.8221035020251,64.10460296026282,92.6918957003901,57.07507567197741,23.89246198545108,258.95001220703125,49.50694345287797,302.9137292131508,69.76256771824603,42.07141182273868,176.86354404998107,494.2916477114128,284.2533264160156,151.89526717323162,332.4662597486522,196.9027674194524,202.7085597216753,230.1999969482422,74.13231071371416,17.788680625183513,46.52875514901017,55.07223691660429,40.38329818223096,100.76725925415104,150.3081856379999,360.0
2021-01-14,127.59565885633444,92.82252297782368,241.46558155732995,472.4100036621094,146.96227286993147,314.0799865722656,66.05302549033897,91.7699966430664,205.1409544351577,190.18301017586325,158.37600708007812,200.3713793741684,53.64509201853277,40.94619197986024,115.99991291122662,29.99125266125083,269.489990234375,2157.9115169373144,671.6347997751345,54.59606264161356,,57.18887497020327,179.4821875174448,147.19117411007724,134.3800048828125,80.27296559588652,207.61702533494065,74.51443694831863,40.3042963859946,347.2705231867476,216.33436311517505,39.26658779749319,77.65893206378311,59.354728557306,285.743720202101,202.8724640050063,209.08135290173675,112.66999816894533,76.57594422442814,59.37437583265259,51.54851632309057,313.4307278568915,75.32163625470437,48.519761512253865,116.66025310376926,26.02090430353595,51.30588287248904,21.62651896958413,29.823999404907227,56.699872168221205,51.56475730443682,86.92220081349745,272.78739809110726,20.042532434637003,164.08476505175594,245.9828703685276,189.97801571818707,100.732120307554,110.75573621591732,497.30999755859375,52.840276131461685,355.2245374181829,271.42999267578125,187.8142168219116,141.11674978106467,124.8815242554381,26.23012376171032,11.763115989381586,43.79145737173157,29.129015890036424,251.06819861582667,176.46225171289512,307.86112921011085,156.96810750555144,339.8330546180053,191.43077897345,104.24181762501148,252.0174297239454,106.5277060823311,45.86000061035156,39.45659369829114,68.34332532591523,65.50887592203532,207.90320332267183,78.14594469295861,73.1726770197246,507.3500061035156,527.2000122070312,13.538447302511605,33.8992320581002,58.217917156529126,61.06833267211914,50.21781501264711,50.19763879537272,123.64541093846918,29.832951121556505,122.95251151041542,271.4472894211751,64.96135232900943,60.34141743197879,144.6746470940301,511.6855615105127,243.53789001320456,403.5534977683509,113.48946283297664,63.83487996878552,94.03261074596467,56.16119521435109,23.299260295422098,257.1199951171875,50.11253720499288,301.32505646146865,68.20436211738813,42.46021763294363,175.50046078348575,496.2688239275597,281.1300048828125,150.84611907307365,333.22269122625744,197.23762222359383,203.83143448430968,228.22000122070312,75.65417069631563,17.796628696120298,46.23785152982321,56.18148448909885,40.35834405292807,100.4731503959088,152.10667430864723,371.0
2021-01-15,125.62512143938795,93.24176883302265,238.0583134512277,462.5,145.900612941797,311.739990234375,65.12222020107785,90.75,209.2004133447497,190.7983964919244,156.1510009765625,199.96432940814603,52.81423991396052,40.46496768745202,115.83914773336387,29.82104996824405,280.0,2152.0061267257256,664.6319738815694,55.52968242209924,,57.06183628159054,179.07948593753244,144.72291481383277,134.41000366210938,80.05474880921027,203.4746462864588,73.76722363996348,40.1853149647466,342.5833296273248,214.29225313305744,39.34534587106704,77.89039317776246,58.295553612689694,283.1589205537982,199.2654762143624,205.93187117653488,109.30999755859376,76.03232044726164,58.00622124527505,49.93608661929596,304.5726770238656,76.31224035557494,49.04286663721216,113.56423709338888,25.741174614127964,50.14002533959569,21.31684401205499,29.5,56.65102378799056,52.11687391828345,85.935617852315,270.2215138258081,19.72748715041732,160.7220032119413,240.72270516242423,189.51231237830865,100.9367232587055,108.4917613472744,487.9299926757813,53.20188092649382,354.8258320632475,266.6866760253906,183.83641086954236,140.9847869873047,122.1614783207996,26.064264548508397,11.854778137381928,42.91841828235755,30.109977526545325,246.11604716338908,177.91952320625714,307.05613049049987,155.25421646169184,319.2202645467541,187.70322953971933,103.58087636295228,246.54741227999756,104.50376707731436,45.150001525878906,39.81127058288234,67.8624135034428,64.835249639162,205.60183078307,79.03475399726015,73.60121027250072,500.0,518.4099731445312,13.192381442840862,34.198946963873944,57.77707437422654,61.061668395996094,50.06546810139317,49.5875692743418,123.61917636497328,29.751836030536776,121.00216952064216,270.61097621993684,64.71344094024364,61.2796656524301,145.9181137383362,516.6717115780511,239.47834835844208,396.20424108817167,109.76383332635024,63.214508472455314,91.84031692500336,55.17194230530704,23.226251843479943,258.67999267578125,49.41441951094251,295.01838007803974,67.00232776290947,42.27391635628973,176.08843338220856,491.65211629492336,284.0,150.74035070724617,326.00441636659497,194.12452284050948,195.0903758162031,226.58999633789065,74.64819867236655,17.907909684775706,45.39955681267514,54.95090773695517,40.699516112214894,99.41053391819604,151.91933950387278,397.7099914550781
