Date,AAPL,MSFT,NVDA,AMZN,GOOGL,META,TSLA,BRK-B,UNH,JPM,V,LLY,XOM,MA,AVGO,JNJ,HD,PG,MRK,COST,ABBV,ADBE,PEP,CRM,NFLX,CVX,WMT,ACN,AMD,MCD,KO,BAC,TMO,INTC,LIN,AMGN,TXN,NEE,PFE,HON,MS,UNP,QCOM,PM,GS,NOW,VRTX,BKNG,LOW,RTX,ISRG,LMT,IBM,SBUX,GE,CAT,BLK,DE,ADI,MDT,ORCL,INTU,CSCO,MU,ADSK,PANW,SNPS,CDNS,FTNT,ZM,REGN,BMY,GILD,BIIB,DHR,CI,ELV,ZBH,IDXX,HCA,SCHW,AXP,C,TFC,SPGI,ICE,CB,AON,MMC,AMP,SLB,COP,EOG,PSX,MPC,OKE,WMB,KMI,HAL,FANG,TGT,DG,ROST,DLTR,KHC,SYY,KR,CL,MNST,CHD,ETN,EMR,ROP,PH,ITW,ROK,FAST,PCAR,XYL,AOS,SO,D,DUK,AEP,EXC,PEG,ED,WEC,EIX,XEL
2021-01-04,126.24,209.62,13.08,159.33,85.79,267.47,243.26,228.45,326.36,111.09,210.79,157.63,34.53,342.13,38.39,137.64,236.50,122.46,67.13,360.70,87.37,485.34,126.08,218.40,522.86,70.03,45.83,239.90,92.30,189.73,46.06,26.90,466.43,44.90,243.20,196.61,143.02,66.26,29.35,189.90,59.01,183.72,134.78,65.18,237.75,526.83,229.43,2136.99,147.00,61.52,266.67,304.89,97.52,93.40,51.13,166.11,636.55,252.48,134.81,102.24,59.57,360.88,38.47,72.32,296.84,58.61,254.70,135.76,29.11,359.98,481.53,51.63,50.28,242.95,194.21,190.22,300.85,143.47,491.77,157.22,49.71,111.25,50.94,38.22,320.87,106.88,139.99,198.25,105.90,175.40,20.03,33.63,39.55,58.54,36.13,28.82,15.98,10.36,17.45,40.18,158.25,195.97,111.27,106.94,27.97,64.00,29.18,75.47,45.30,82.16,109.75,70.90,408.39,249.98,183.22,227.92,20.10,47.80,94.58,49.78,49.93,60.67,75.03,69.00,25.04,47.89,60.05,77.71,49.26,56.90
2021-01-05,127.80,209.82,13.37,160.93,86.48,269.49,245.04,227.47,321.97,111.69,207.65,158.41,36.20,338.17,38.65,139.26,238.41,123.25,67.25,356.51,88.27,485.69,126.46,219.60,520.80,71.92,45.59,241.27,92.77,190.87,45.55,27.11,472.27,45.75,247.02,197.56,144.07,66.75,29.65,190.36,60.02,185.97,138.35,65.89,243.07,531.97,228.58,2160.68,147.49,62.41,268.35,308.56,99.25,93.71,52.60,167.46,639.92,258.74,137.22,103.06,58.83,358.13,38.49,75.46,301.70,58.36,258.89,136.14,28.35,360.83,482.12,51.77,50.19,246.39,199.03,188.10,297.57,145.95,497.26,158.54,49.72,111.84,52.26,38.48,316.25,107.11,140.10,198.01,105.17,174.37,21.11,35.56,42.77,60.11,37.32,30.26,16.46,10.62,18.91,44.06,160.69,193.18,111.36,107.13,27.43,64.41,28.97,75.64,45.71,81.42,110.91,72.12,408.03,255.61,183.85,228.47,20.37,48.21,94.47,50.10,50.26,59.94,75.06,68.90,25.00,47.89,59.37,77.46,49.52,56.35
2021-01-06,123.50,204.38,12.58,156.92,85.63,261.87,251.99,230.27,335.48,116.93,205.82,156.51,37.12,338.29,38.41,140.57,239.77,124.54,68.31,351.08,87.51,466.31,124.91,214.27,500.49,74.24,45.88,243.91,90.33,190.44,44.11,28.80,479.67,46.20,255.13,202.32,144.78,70.02,29.40,193.83,63.63,189.86,137.22,65.98,256.19,507.25,226.65,2221.64,149.47,63.19,264.26,307.89,101.73,94.39,55.48,176.78,658.17,273.91,137.84,104.74,58.69,350.49,38.86,75.31,302.87,57.55,249.70,130.64,27.62,344.41,468.79,51.90,51.82,247.75,205.63,193.65,310.05,150.11,483.60,163.87,54.09,115.98,55.27,40.50,316.64,109.18,146.77,200.41,105.89,184.37,22.28,36.98,43.67,59.66,38.08,30.61,17.09,10.97,19.29,46.24,168.31,201.20,116.23,112.97,27.73,67.27,29.26,73.60,45.35,81.54,116.86,74.55,412.14,263.91,188.55,239.10,20.71,50.11,98.45,51.83,51.48,61.22,76.03,69.45,25.81,48.90,60.64,78.44,50.99,57.59
2021-01-07,127.71,210.19,13.31,158.11,88.19,267.27,272.01,232.88,340.86,120.77,206.97,157.95,37.41,340.97,40.03,141.05,238.60,123.38,69.67,349.09,88.44,477.74,124.51,216.09,508.89,74.58,45.87,246.21,95.16,191.32,43.62,29.44,494.62,47.18,254.39,202.99,148.06,70.79,29.55,194.15,64.72,192.50,141.32,66.36,261.66,511.41,232.90,2211.81,150.05,62.74,269.40,303.04,101.50,93.62,55.04,177.12,672.01,282.75,143.67,104.60,59.16,357.90,39.35,77.27,315.20,60.52,258.84,137.05,28.65,342.50,479.87,52.45,52.30,250.44,208.55,203.88,318.61,149.22,495.19,166.79,55.64,115.06,55.92,41.71,316.85,109.25,145.72,200.20,105.74,186.60,22.71,37.99,46.50,60.20,39.16,31.28,17.12,11.15,18.86,46.63,170.25,203.45,115.97,114.75,27.53,67.31,28.90,73.20,46.75,80.55,119.30,74.59,419.68,264.39,188.75,240.01,20.97,49.88,102.92,52.46,51.42,59.90,75.18,67.60,25.56,48.20,59.41,75.89,50.53,56.47
2021-01-08,128.82,211.48,13.24,159.13,89.36,266.11,293.34,234.03,339.33,120.91,208.56,158.50,37.83,344.86,40.24,140.76,241.13,123.33,68.85,351.01,88.91,485.10,126.01,220.11,510.40,75.29,45.87,247.11,94.58,194.83,44.59,29.14,506.45,46.69,254.09,206.87,150.90,72.43,29.61,191.80,64.99,198.02,142.17,66.45,260.25,529.64,237.00,2252.98,151.28,62.81,272.92,297.33,101.13,95.73,55.38,177.15,677.41,277.26,144.71,105.49,59.45,364.14,39.43,75.62,319.85,61.09,262.80,136.19,29.63,349.61,497.36,52.56,52.74,252.54,211.84,204.16,318.32,148.89,513.20,165.53,55.57,115.18,55.37,41.03,314.71,110.96,145.29,198.90,105.87,187.93,22.67,37.99,46.70,59.24,38.29,30.69,16.93,11.07,18.64,46.60,172.48,201.67,116.34,112.97,27.47,69.05,28.73,73.69,47.49,81.02,117.26,74.36,420.19,263.73,188.48,242.10,21.41,49.54,101.88,51.84,51.79,60.10,75.31,67.00,25.67,49.24,59.43,75.62,50.73,56.99
2021-01-11,125.82,209.42,13.58,155.71,87.29,255.44,270.40,233.43,336.86,122.71,206.08,177.10,38.98,339.36,40.25,140.17,243.05,122.49,70.48,345.38,90.36,474.24,124.18,216.35,499.10,75.72,46.07,243.54,97.25,193.35,43.83,29.62,507.49,46.59,251.40,206.07,151.03,71.15,30.12,190.27,65.69,196.69,141.69,65.83,263.62,523.06,234.64,2193.46,152.44,62.76,271.22,298.73,101.17,94.76,55.92,176.78,686.57,278.22,146.15,104.43,59.12,362.08,39.70,76.84,317.81,60.80,260.43,134.69,29.63,337.71,501.53,54.65,52.29,267.52,212.39,203.35,319.92,148.94,506.55,164.65,56.76,114.50,56.27,41.26,307.34,110.98,144.11,195.90,105.04,187.95,22.81,38.55,47.28,60.54,38.65,31.69,17.10,11.26,19.06,47.87,173.98,201.15,114.88,112.43,26.84,69.05,28.85,73.51,46.47,80.57,117.33,75.09,427.43,266.89,187.68,242.83,21.29,49.78,100.59,52.53,51.48,59.67,74.68,66.66,25.46,48.96,58.41,74.77,50.22,55.81
2021-01-12,125.64,206.96,13.45,156.04,86.35,249.72,283.15,233.03,333.71,124.64,202.18,170.30,39.84,334.21,40.57,139.08,247.62,121.78,68.90,345.56,90.99,471.65,123.60,213.65,494.25,77.16,46.60,241.72,95.36,190.98,43.75,30.15,493.08,48.13,250.54,205.22,151.90,71.20,29.65,190.75,65.47,197.86,140.18,64.83,271.14,513.21,229.38,2168.84,154.89,64.30,262.81,302.42,101.67,93.14,57.53,180.14,696.48,284.98,146.88,103.36,58.55,355.59,40.07,77.61,320.13,61.75,258.58,133.72,30.58,356.81,504.36,55.03,51.93,267.39,209.40,208.25,316.15,149.72,496.73,165.49,57.66,115.03,56.47,42.32,304.13,111.18,146.42,196.24,105.43,190.72,23.86,40.30,49.53,61.77,40.41,33.44,17.83,11.62,20.51,51.62,177.38,204.07,115.15,114.18,26.29,69.78,28.63,73.61,46.99,79.57,118.61,76.31,419.11,270.40,188.82,245.49,21.77,50.48,100.41,54.26,49.47,58.73,74.38,65.87,25.59,49.28,57.72,73.32,50.91,54.94
2021-01-13,127.68,208.32,13.50,158.29,86.84,250.27,284.80,234.51,331.53,124.76,202.65,176.68,40.29,337.53,40.74,138.87,245.58,121.97,68.28,348.17,93.20,472.05,124.62,216.28,507.79,77.09,46.12,241.31,91.78,191.42,43.79,29.97,495.98,51.48,251.59,206.22,151.12,73.07,29.39,189.05,65.26,196.02,142.88,64.95,271.79,521.71,227.10,2155.10,155.66,63.39,270.48,305.64,99.87,93.21,56.50,178.64,698.28,284.16,146.32,104.62,58.21,354.90,39.70,78.05,314.33,60.97,257.14,134.12,29.58,364.63,510.49,54.44,51.48,266.67,208.66,206.94,312.04,152.64,497.58,163.79,56.07,115.76,56.63,42.18,300.46,111.16,146.90,200.53,105.87,189.34,23.24,39.97,47.97,60.12,39.30,33.59,17.68,11.69,19.99,50.53,175.35,203.92,113.25,112.47,26.15,67.79,29.06,73.82,45.94,80.15,115.90,75.10,402.70,268.96,186.92,242.67,21.39,50.19,99.82,53.84,50.22,59.31,76.58,66.13,26.03,50.42,59.15,75.54,51.47,56.34
2021-01-14,125.75,205.12,13.16,156.37,86.03,244.30,281.67,235.02,327.32,125.49,195.40,177.81,41.86,318.63,40.82,141.29,240.46,120.67,68.14,343.81,93.60,463.27,123.89,213.73,500.86,78.94,45.97,239.35,90.79,188.18,42.98,30.45,491.24,53.56,247.79,209.62,151.38,73.68,29.30,190.50,66.04,195.62,145.99,64.92,276.21,514.34,226.12,2155.26,156.17,63.78,265.71,307.37,101.48,92.24,56.94,180.01,665.81,285.70,147.22,103.78,57.78,355.44,39.51,79.41,311.11,60.53,257.91,135.40,29.51,383.24,516.48,55.53,52.20,280.29,205.93,204.14,304.57,152.33,488.90,161.67,55.90,117.07,58.45,43.04,294.81,109.07,145.69,200.26,104.48,192.96,23.69,40.69,49.68,62.11,40.36,34.40,18.04,11.95,20.16,50.85,176.41,199.27,111.27,109.97,26.21,67.23,30.10,73.33,45.68,80.18,115.17,75.74,397.10,273.56,185.28,242.97,21.23,50.36,100.12,53.01,49.66,58.31,76.66,66.70,25.89,49.65,58.18,74.68,50.19,55.08
2021-01-15,124.03,204.76,12.82,155.21,85.87,249.99,275.39,233.49,328.04,123.24,195.14,181.70,39.85,315.05,40.25,140.98,246.96,119.76,69.14,343.63,92.67,458.08,123.57,211.29,497.98,76.13,45.24,238.09,88.21,189.45,42.52,29.57,497.40,52.05,242.53,212.94,149.16,73.24,29.26,188.09,64.98,196.02,142.58,64.73,270.06,513.76,225.55,2092.70,157.05,62.22,259.47,307.22,101.02,92.70,55.33,177.48,651.72,278.67,145.64,102.94,57.95,360.79,39.76,78.84,308.51,60.81,258.92,134.64,29.31,384.53,516.50,55.97,52.98,275.84,205.98,202.40,308.26,149.99,489.46,162.15,55.35,115.53,54.40,42.10,294.58,108.66,145.10,201.52,104.34,194.20,22.73,38.35,47.24,60.10,39.00,33.95,17.88,11.83,19.22,48.64,173.55,197.58,111.17,108.34,26.14,67.29,30.61,73.27,45.83,80.87,113.83,75.20,401.20,267.97,183.28,236.36,21.29,49.74,98.20,52.46,50.18,59.18,77.04,68.09,26.37,51.02,59.14,76.26,50.38,56.29
2021-01-19,124.70,208.41,12.99,156.04,88.69,259.68,281.52,234.55,328.87,122.70,195.21,189.04,40.64,317.66,41.47,143.17,244.81,118.71,68.98,336.33,94.06,456.50,124.15,214.88,501.77,78.13,44.85,240.14,89.45,188.71,42.35,29.36,501.59,52.42,243.42,215.35,153.57,73.93,29.29,188.81,64.77,194.82,148.64,65.50,263.95,519.42,231.91,2135.96,157.06,62.36,259.47,302.11,101.52,92.89,55.82,177.91,656.99,278.28,148.22,104.26,57.49,374.34,39.55,83.51,310.97,60.67,268.20,137.62,29.64,393.87,532.42,56.14,56.11,273.84,205.42,204.16,305.68,149.81,484.93,159.59,55.80,119.88,53.94,42.24,301.51,108.37,145.26,202.72,104.70,198.59,23.20,39.10,48.27,62.65,40.87,33.90,17.84,11.88,19.03,49.28,167.63,192.56,108.33,108.05,26.44,66.66,30.54,72.35,45.04,80.79,115.99,75.82,403.94,271.38,184.74,241.36,21.27,50.34,98.92,52.81,51.36,58.26,75.59,68.30,26.04,49.99,59.04,75.55,49.57,56.08
2021-01-20,128.80,216.02,13.33,163.17,93.44,266.02,283.48,234.76,327.61,120.86,199.42,191.69,41.22,326.40,41.70,142.81,245.80,117.23,68.38,342.81,94.43,469.73,123.51,221.50,586.34,78.85,45.52,245.61,88.75,192.81,42.50,28.97,509.95,53.04,241.88,218.90,152.81,75.04,29.10,190.01,64.64,197.45,149.39,65.34,260.60,542.19,236.70,2133.01,158.56,61.89,266.19,302.26,102.35,95.54,55.63,176.33,664.06,283.89,147.56,105.12,57.74,378.73,39.68,81.55,308.58,61.76,273.43,140.10,30.06,382.80,540.78,55.72,56.88,270.28,206.24,211.20,303.63,153.12,495.04,161.37,55.22,121.95,53.57,41.82,309.98,108.19,145.69,205.41,105.84,198.75,23.13,38.55,48.05,63.16,40.94,33.82,17.83,11.91,18.61,49.77,167.76,191.68,109.36,107.54,26.85,68.58,30.04,71.77,44.81,80.40,116.43,76.69,409.88,269.57,184.90,244.10,20.54,50.44,98.67,53.40,51.01,58.77,75.92,68.33,26.18,50.92,59.43,75.96,49.04,56.70
2021-01-21,133.52,216.63,13.83,165.35,93.65,271.38,281.66,234.16,331.50,119.85,198.58,192.73,40.03,325.95,42.15,142.24,250.06,117.11,67.32,344.23,93.29,472.02,122.01,220.24,579.84,76.06,45.31,242.11,91.53,192.72,42.74,28.46,506.51,56.47,237.93,218.61,154.37,74.74,29.09,187.41,64.52,188.14,149.53,65.04,259.62,544.33,238.64,2083.52,158.52,61.24,266.22,300.49,103.59,94.74,54.06,176.19,664.65,288.20,147.06,103.91,57.41,371.23,39.48,83.03,306.46,60.94,272.87,138.62,29.95,382.81,534.00,53.98,56.03,270.12,202.80,209.14,303.80,152.65,496.44,160.84,55.30,120.52,52.40,41.37,305.92,106.52,146.95,203.02,104.34,197.61,22.08,36.71,43.92,61.29,40.25,32.95,17.22,11.66,17.99,49.90,170.40,194.11,109.67,107.79,26.78,68.41,30.16,70.95,44.60,80.70,115.64,76.58,410.75,262.36,183.85,247.55,20.32,55.71,97.85,53.58,50.36,58.95,75.42,68.52,26.16,50.14,58.76,75.52,48.32,56.42
2021-01-22,135.66,217.57,13.68,164.61,94.06,273.00,282.21,232.92,324.54,118.93,195.55,196.34,39.47,320.63,41.99,143.84,254.50,116.21,67.15,343.76,92.96,472.44,121.12,223.81,565.17,75.83,45.77,239.14,92.79,192.59,42.33,28.26,508.72,51.22,236.31,219.89,152.35,75.18,29.14,184.69,64.02,187.45,147.42,64.52,259.63,541.09,237.59,2040.37,158.57,60.76,248.03,300.68,93.33,94.13,54.26,175.96,658.25,287.89,143.64,102.73,56.61,364.52,39.18,80.36,299.17,60.77,270.14,137.42,30.25,383.40,536.30,54.30,56.00,269.44,207.10,206.58,296.61,150.82,492.86,160.42,55.02,119.30,51.95,41.46,303.43,105.58,142.61,200.10,104.05,197.47,22.28,36.28,43.79,60.78,40.56,32.92,17.17,11.70,17.83,52.33,170.97,192.70,107.71,107.88,26.89,66.95,30.48,70.36,44.10,80.57,115.00,76.09,408.61,258.57,183.52,245.95,20.13,55.78,97.34,53.32,50.58,59.35,75.51,69.45,25.87,50.15,58.49,75.13,48.29,56.12
2021-01-25,139.42,221.02,13.62,164.70,94.15,276.49,293.60,233.01,324.78,117.44,194.55,202.25,39.03,320.83,41.96,145.98,255.46,118.21,67.29,343.36,92.65,473.44,122.51,223.96,556.78,75.15,45.73,236.58,94.13,192.55,42.59,27.91,512.91,50.12,237.86,223.01,152.45,77.56,29.73,184.34,62.51,186.84,149.21,65.05,253.94,537.88,241.31,1993.16,160.14,59.59,250.67,303.89,93.30,93.72,53.67,171.75,647.44,281.31,141.92,103.02,57.12,364.11,39.41,79.39,293.64,60.13,269.63,135.90,30.36,391.83,546.69,54.53,57.02,275.54,207.19,203.50,297.82,149.23,489.21,161.83,53.78,114.58,51.29,41.35,303.23,106.09,142.76,202.23,104.52,197.31,21.67,36.19,44.06,60.38,40.99,32.45,17.22,11.66,17.26,50.35,169.41,193.03,107.91,106.37,27.58,65.00,31.40,70.74,44.23,82.65,112.58,74.96,408.50,253.50,182.49,241.22,20.30,55.26,95.82,52.55,51.32,60.40,77.71,69.89,26.36,50.28,60.03,76.90,48.37,57.63
2021-01-26,139.65,223.71,13.40,166.31,94.83,280.51,294.36,231.57,320.39,116.96,195.55,202.61,38.17,319.38,41.88,149.94,253.24,118.97,66.54,346.30,91.23,476.28,123.93,224.29,561.93,73.87,46.14,237.47,94.71,194.39,43.03,27.72,502.03,49.91,240.42,224.31,151.17,76.09,29.75,183.60,61.50,181.04,147.53,65.57,252.79,532.46,237.64,1958.33,159.77,60.42,256.55,292.55,96.38,94.84,55.14,171.63,646.43,279.24,143.05,102.88,57.96,364.47,39.61,77.66,291.75,59.04,266.09,133.83,29.93,374.39,542.60,54.20,55.80,271.67,203.57,199.50,295.13,148.21,478.10,157.70,52.96,109.85,51.59,40.69,307.16,106.27,140.43,203.49,103.80,196.99,20.75,35.43,42.69,59.74,40.04,32.37,17.04,11.63,16.86,48.94,167.22,192.61,106.12,105.70,28.10,66.04,33.67,70.87,44.40,83.49,111.59,74.42,406.75,250.93,180.14,226.05,20.08,55.19,94.14,50.30,50.21,60.46,77.71,69.23,26.06,50.12,59.72,76.81,48.13,57.03
2021-01-27,138.58,224.26,12.88,161.63,90.40,270.66,288.05,227.36,310.94,113.65,188.73,197.70,37.74,307.48,40.15,147.65,245.58,114.76,63.91,338.15,86.19,460.00,120.64,222.83,523.28,72.91,44.99,231.00,88.84,186.83,42.37,26.72,476.97,48.45,228.26,217.77,143.64,71.59,28.90,182.07,59.09,175.86,139.47,63.82,245.23,516.50,225.25,1862.48,154.26,58.89,252.91,294.16,96.37,88.66,55.58,165.60,624.88,264.83,136.16,98.26,58.67,353.10,39.99,73.34,273.47,55.86,254.53,128.43,29.16,370.74,514.14,52.17,54.78,265.15,193.32,196.54,274.02,142.95,465.18,150.86,50.21,107.90,50.31,39.20,294.92,103.15,135.66,200.43,100.39,187.84,19.90,34.55,43.91,59.65,38.96,31.16,16.86,11.32,16.01,46.46,158.83,186.55,102.54,101.56,28.38,64.13,35.20,70.22,42.97,83.28,106.15,72.27,409.37,234.85,176.20,222.91,20.17,54.39,92.93,49.10,49.24,60.00,76.70,68.07,24.94,48.43,60.79,78.10,46.42,55.31
2021-01-28,133.73,230.07,13.02,161.88,92.11,263.55,278.48,230.95,315.76,115.65,191.88,200.13,38.33,316.04,40.79,148.78,249.16,116.53,64.61,338.79,87.38,465.67,121.64,224.53,538.60,73.59,44.96,234.04,87.52,186.67,42.91,27.16,490.81,50.69,234.49,214.90,149.20,73.62,28.90,185.23,60.18,182.16,141.18,65.00,246.74,554.24,230.04,2008.63,158.52,61.29,255.12,290.11,94.48,88.91,54.16,169.00,644.69,276.37,137.76,101.14,57.42,359.76,39.68,76.56,284.22,58.85,259.16,132.95,29.71,378.59,504.87,52.39,54.11,267.87,198.86,202.30,283.79,147.10,482.27,157.38,50.63,112.52,51.11,39.81,307.12,106.23,137.56,200.20,101.54,192.69,20.66,34.94,42.88,59.86,39.70,32.36,17.06,11.22,16.93,49.52,163.55,186.01,108.15,102.87,27.75,66.02,32.14,71.23,44.37,82.46,109.32,73.69,412.13,249.52,177.96,232.29,19.68,52.79,94.01,52.80,49.66,59.67,76.51,68.17,25.56,49.02,59.66,76.95,47.96,55.15
2021-01-29,128.73,223.36,12.95,160.31,90.82,256.92,264.51,227.87,311.49,114.37,187.07,198.08,37.31,308.26,40.67,143.47,242.69,114.61,63.91,334.39,85.93,458.77,119.35,223.60,532.39,70.43,43.95,227.08,85.64,187.59,42.04,26.56,503.88,50.18,230.60,209.42,146.96,72.20,28.94,178.41,58.21,178.70,141.84,63.70,243.29,543.16,229.08,1919.99,153.47,60.00,249.21,284.70,93.72,87.70,52.16,167.62,627.99,272.44,136.02,98.11,56.68,351.28,39.01,76.45,277.43,58.46,255.45,130.39,28.95,372.07,502.45,51.67,54.88,282.61,206.92,200.69,280.45,143.95,478.68,156.11,48.56,109.96,49.54,38.86,305.22,104.10,136.20,197.28,102.98,184.50,20.27,34.02,40.67,56.80,38.27,31.31,16.87,10.95,16.34,46.54,161.41,181.86,105.77,101.66,27.38,63.67,31.34,70.19,43.42,80.10,108.78,72.11,382.97,248.65,175.18,229.82,19.23,51.47,91.64,50.37,49.56,59.85,78.62,68.46,25.27,48.49,60.15,76.44,47.36,55.45
2021-02-01,130.85,230.76,13.20,167.14,94.09,260.58,279.94,229.32,311.89,115.22,192.01,193.48,37.38,313.39,42.14,143.10,242.01,115.29,64.15,332.58,85.78,470.00,119.71,226.48,539.04,71.43,43.56,232.38,87.66,187.67,42.32,26.84,509.58,51.25,235.33,208.55,152.97,72.94,28.86,178.58,58.74,179.73,146.65,63.23,246.48,558.56,231.77,1965.54,150.27,60.20,248.70,286.66,94.85,89.30,52.45,169.35,638.65,275.66,140.22,97.98,57.69,363.29,39.73,78.56,286.32,60.23,263.57,134.40,29.68,381.93,506.68,52.33,54.46,278.46,210.33,200.46,276.28,144.16,492.42,160.39,50.28,110.68,49.91,39.19,309.88,106.98,138.41,200.76,103.06,187.26,20.22,34.60,40.97,56.45,38.53,31.45,16.92,10.90,16.55,47.60,163.54,180.12,106.84,100.86,27.17,63.73,30.61,70.66,44.12,79.68,112.33,73.45,381.46,252.01,175.78,229.04,19.58,51.45,92.16,51.98,49.72,59.67,77.91,68.69,25.59,49.11,60.12,76.14,47.24,55.41
2021-02-02,131.68,230.63,13.52,169.00,95.38,265.62,290.93,232.24,316.29,118.77,196.13,188.17,37.97,325.88,43.06,141.82,243.89,115.13,64.49,337.38,86.76,484.93,120.94,232.17,548.16,71.97,44.03,233.49,88.86,189.32,42.74,27.80,512.61,52.43,237.04,208.60,155.00,74.04,28.20,182.75,61.59,186.36,149.56,63.39,257.46,583.51,217.33,2039.67,153.29,63.06,252.61,294.33,93.98,92.08,54.89,176.48,653.28,285.40,140.21,100.42,58.50,373.53,40.11,79.72,294.61,64.56,269.76,135.72,30.76,391.84,498.60,52.94,54.48,277.72,213.23,201.39,282.35,148.47,506.65,159.35,51.38,114.16,50.89,40.67,317.84,110.16,140.84,204.16,105.79,191.23,20.54,34.82,40.91,57.52,40.03,32.39,17.03,10.74,16.70,47.96,165.34,182.55,110.51,104.02,27.09,65.03,30.06,70.96,45.22,78.45,111.31,76.14,387.93,252.19,178.81,233.51,19.72,51.85,92.20,53.24,50.16,59.75,77.86,69.48,26.06,50.14,59.71,75.48,48.19,55.64
2021-02-03,130.66,233.99,13.49,165.63,102.33,265.20,284.90,232.68,315.52,120.13,194.92,187.60,39.46,324.37,42.00,141.16,245.69,115.27,64.11,337.03,89.68,481.92,120.62,232.78,539.45,73.54,44.17,233.13,87.89,188.37,42.58,28.29,494.51,52.14,235.05,205.64,149.53,74.15,28.08,181.85,61.29,184.94,147.31,64.16,258.88,576.65,211.00,2001.92,156.25,63.46,248.47,294.05,93.73,91.51,54.70,175.52,648.42,284.08,136.25,99.25,58.31,369.68,40.05,77.27,292.85,62.93,265.21,134.82,30.18,380.47,489.83,52.17,53.97,263.25,207.26,202.89,281.76,148.53,485.36,166.33,50.37,113.91,52.19,41.73,312.21,108.77,145.22,199.39,104.14,188.22,22.07,36.73,44.60,59.72,41.94,33.39,17.42,11.08,17.43,52.20,164.92,182.95,111.85,104.94,26.97,68.03,30.85,70.98,45.21,78.75,110.48,76.05,391.53,254.86,178.05,226.92,19.95,53.98,90.25,53.08,50.00,59.58,78.11,68.78,25.83,49.92,59.92,74.99,47.99,54.75
2021-02-04,134.02,233.04,13.63,166.55,102.07,265.04,283.33,235.77,307.52,122.89,202.55,192.03,40.22,332.17,42.49,142.47,249.85,115.34,63.04,338.31,91.00,489.38,122.07,235.91,552.16,73.58,44.58,237.49,87.84,190.47,42.79,29.11,483.38,53.47,234.15,205.77,152.56,74.10,28.12,183.17,62.76,185.02,134.30,66.88,263.55,588.98,213.71,2056.86,159.15,65.35,252.35,298.33,95.22,93.89,55.92,175.70,655.92,291.75,138.97,103.11,59.42,381.91,41.35,79.36,300.49,63.75,270.09,137.10,31.40,389.98,497.46,51.78,55.07,267.39,204.91,189.90,277.98,150.56,494.00,172.27,52.01,118.13,53.31,43.23,316.25,108.06,152.15,202.14,104.66,195.16,22.64,37.41,45.87,60.26,41.97,33.37,17.50,10.91,17.71,53.65,168.02,182.89,112.86,106.14,26.90,68.13,30.38,71.03,45.74,77.95,111.40,76.48,393.53,252.76,177.75,223.11,20.00,54.79,92.19,54.40,50.75,59.68,78.91,69.56,26.56,50.32,59.99,74.59,47.96,55.11
2021-02-05,133.61,233.22,13.55,167.61,103.82,266.64,284.08,235.16,303.02,122.65,202.09,192.18,41.56,330.15,42.07,144.63,249.89,115.83,62.85,337.66,91.17,492.12,123.19,236.81,550.79,73.79,45.16,237.98,87.90,191.86,43.35,29.00,486.94,52.92,241.85,204.98,150.72,74.64,28.15,185.30,63.56,184.79,132.37,67.40,263.32,589.73,215.26,2070.17,160.99,65.03,254.08,298.17,95.83,96.46,55.67,176.94,650.44,291.72,137.34,104.34,59.65,378.65,42.08,79.21,305.86,63.31,272.92,135.80,31.10,419.59,497.60,51.24,57.27,265.09,204.97,188.10,274.67,149.77,502.64,169.86,52.52,119.43,53.46,42.68,311.98,107.72,151.98,216.83,106.44,196.79,22.82,37.75,45.18,60.35,42.25,33.67,17.56,11.01,17.59,52.92,168.26,181.12,112.83,105.65,27.62,68.63,30.11,71.87,45.55,78.62,112.70,78.26,394.70,262.61,182.38,224.61,20.07,54.49,93.16,55.66,51.21,60.55,79.24,69.55,26.56,50.97,60.76,74.65,47.76,54.98
2021-02-08,133.76,233.48,14.40,166.15,103.60,265.13,287.81,237.42,302.87,124.57,200.27,195.99,43.35,328.47,42.68,145.05,250.94,115.47,62.22,342.09,89.59,493.76,122.70,236.85,547.92,75.63,45.37,241.52,91.47,190.96,43.58,29.64,490.10,53.81,241.82,206.07,155.33,74.46,28.07,186.16,64.44,184.72,133.77,68.77,269.29,587.91,214.37,2073.27,164.80,65.17,256.66,298.87,97.26,96.26,56.70,181.02,650.55,299.08,141.44,104.05,59.19,379.00,42.83,82.05,302.81,64.23,276.48,137.58,31.89,410.81,493.54,50.66,56.86,268.93,205.02,190.52,271.69,149.70,495.76,171.92,52.62,121.05,54.37,42.91,313.35,107.03,155.37,219.18,106.69,198.89,23.72,39.76,47.42,63.49,43.87,34.13,17.88,11.46,18.57,56.59,172.79,185.38,114.68,107.07,27.71,68.49,30.23,71.72,45.44,78.11,111.11,78.63,396.86,261.83,184.22,228.65,20.15,54.78,95.79,56.94,51.08,60.62,78.28,68.52,26.60,50.53,60.57,73.23,47.01,53.95
